"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
135,"APD 50",89.1999999999971,-5.70678670544569,39139.3
135,"APD 90",119.799999999996,-45.1660124281263,39169.9
136,"APD 20",59.5999999999985,24.7802716835396,39380.35
136,"APD 50",90.75,-4.91332973035699,39411.5
136,"APD 90",120.549999999996,-44.4641081809325,39441.3
137,"APD 20",57.0999999999985,24.1088850123107,39659.55
137,"APD 50",88.6500000000015,-5.64575155351579,39691.1
137,"APD 90",118.449999999997,-45.1354948521614,39720.9
138,"APD 20",58.0999999999985,24.505613499855,39926.9
138,"APD 50",92,-5.09643518614669,39960.8
138,"APD 90",121.849999999999,-44.769283940582,39990.65
139,"APD 20",54.5500000000029,24.0783674363457,40193.45
139,"APD 50",84.8500000000058,-5.37109336983124,40223.75
139,"APD 90",113,-44.769283940582,40251.9
140,"APD 20",54.2999999999956,23.8647444045911,40460.8
140,"APD 50",86.3499999999985,-5.61523397755084,40492.85
140,"APD 90",115.399999999994,-45.0134245483016,40521.9
141,"APD 20",57.3999999999942,23.3764631891519,40732.9
141,"APD 50",89.8999999999942,-5.79833943334054,40765.4
141,"APD 90",119.849999999999,-44.738766364617,40795.35
142,"APD 20",54.7999999999956,23.9562971324859,41003.15
142,"APD 50",84.0999999999985,-5.70678670544569,41032.45
142,"APD 90",113.549999999996,-45.1354948521614,41061.9
143,"APD 20",61.4499999999971,24.8107892595045,41274.45
143,"APD 50",93.0499999999956,-5.15747033807659,41306.05
143,"APD 90",122.449999999997,-45.1354948521614,41335.45
144,"APD 20",61.4499999999971,24.9023419873994,41543.65
144,"APD 50",95.5999999999985,-4.91332973035699,41577.8
144,"APD 90",125.5,-44.769283940582,41607.7
145,"APD 20",60.3999999999942,24.3835431959952,41816.65
145,"APD 50",90.3999999999942,-5.34057579386629,41846.65
145,"APD 90",119.299999999996,-44.9829069723366,41875.55
146,"APD 20",59.1500000000015,24.5666486517849,42084.95
146,"APD 50",90.2000000000044,-5.15747033807659,42116
146,"APD 90",119.950000000004,-44.769283940582,42145.75
147,"APD 20",60.8000000000029,24.8718244114344,42354.95
147,"APD 50",92.4500000000044,-5.06591761018174,42386.6
147,"APD 90",120.950000000004,-45.0439421242665,42415.1
148,"APD 20",59.3499999999985,23.9562971324859,42622.8
148,"APD 50",88.6999999999971,-5.73730428141064,42652.15
148,"APD 90",117.550000000003,-45.2880827319862,42681
149,"APD 20",59.3499999999985,24.1394025882756,42903.85
149,"APD 50",90.4499999999971,-5.49316367369104,42934.95
149,"APD 90",119.549999999996,-45.0744597002315,42964.05
150,"APD 20",56.9499999999971,24.0478498603808,43170.9
150,"APD 50",87.8000000000029,-5.55419882562094,43201.75
150,"APD 90",116.349999999999,-45.1049772761964,43230.3
151,"APD 20",59.4500000000044,24.6276838037148,43437.6
151,"APD 50",91.1000000000058,-5.24902306597144,43469.25
151,"APD 90",120.400000000001,-45.0744597002315,43498.55
152,"APD 20",55.75,24.3530256200303,43706.05
152,"APD 50",88.0500000000029,-5.43212852176114,43738.35
152,"APD 90",118.300000000003,-45.1660124281263,43768.6
153,"APD 20",51.8999999999942,24.2004377402055,43965
153,"APD 50",82.1999999999971,-5.46264609772609,43995.3
153,"APD 90",112.549999999996,-45.0134245483016,44025.65
154,"APD 20",57.0999999999985,24.5971662277499,44232.3
154,"APD 50",88.3499999999985,-5.15747033807659,44263.55
154,"APD 90",117.099999999999,-44.738766364617,44292.3
155,"APD 20",54.8499999999985,23.9868147084509,44501.45
155,"APD 50",86,-5.79833943334054,44532.6
155,"APD 90",115.149999999994,-45.6237760676006,44561.75
156,"APD 20",59.8000000000029,24.9328595633643,44769.8
156,"APD 50",92.2000000000044,-4.94384730632194,44802.2
156,"APD 90",121.150000000001,-44.9523893963717,44831.15
157,"APD 20",60.75,25.115965019154,45042.3
157,"APD 50",91.8000000000029,-4.82177700246214,45073.35
157,"APD 90",121.25,-44.6166960607572,45102.8
158,"APD 20",56.5500000000029,24.6887189556447,45313.1
158,"APD 50",87.5999999999985,-5.09643518614669,45344.15
158,"APD 90",116.550000000003,-44.769283940582,45373.1
159,"APD 20",55,23.9562971324859,45579.85
159,"APD 50",85.5999999999985,-5.73730428141064,45610.45
159,"APD 90",114.299999999996,-45.2575651560212,45639.15
160,"APD 20",59.6999999999971,24.4750959238901,45851.65
160,"APD 50",92.75,-5.34057579386629,45884.7
160,"APD 90",121.199999999997,-45.1049772761964,45913.15
161,"APD 20",57.5500000000029,24.5971662277499,46120.6
161,"APD 50",89.4499999999971,-5.34057579386629,46152.5
161,"APD 90",119.699999999997,-45.3491178839161,46182.75
162,"APD 20",54.0500000000029,24.4445783479251,46395.35
162,"APD 50",85.5999999999985,-5.15747033807659,46426.9
162,"APD 90",115,-44.5556609088273,46456.3
163,"APD 20",56.1999999999971,24.3530256200303,46661.75
163,"APD 50",85.5,-5.43212852176114,46691.05
163,"APD 90",116,-45.1049772761964,46721.55
164,"APD 20",54.25,24.7497541075746,46922.4
164,"APD 50",84.9000000000015,-5.06591761018174,46953.05
164,"APD 90",114.300000000003,-44.7082487886521,46982.45
165,"APD 20",54.4499999999971,23.7731916766962,47186.4
165,"APD 50",86.0499999999956,-5.64575155351579,47218
165,"APD 90",115.199999999997,-44.8913542444418,47247.15
166,"APD 20",53.4499999999971,24.3530256200303,47453.15
