"Sweep (n)","Negative dV/dt max x (ms)","Negative dV/dt max y (V/s)"
187,133.699999999997,-8.54492146988406
188,294.649999999994,-9.76562453701035
189,142.050000000003,-9.76562453558927
190,262.650000000001,-10.9863276025379
191,172.900000000001,-9.76562453558927
192,156.300000000003,-9.76562453558927
193,209.599999999999,-8.54492146988406
194,343.25,-9.76562453701035
195,312.799999999996,-9.76562453701035
196,267.849999999999,-9.76562453701035
197,61.1999999999971,-9.76562453558927
198,259.349999999999,-9.7656245370105
199,199.75,-9.76562453558941
200,29.1500000000015,-9.76562453558927
201,193.550000000003,-9.76562453558927
202,342.049999999996,-8.5449214698842
203,178.900000000001,-10.9863276041366
204,14.5,-9.76562453701035
205,263.350000000006,-8.54492146864064
206,177.850000000006,-12.2070306694867
207,303.699999999997,-9.76562453558941
208,297.599999999991,-9.76562453843144
209,37.3499999999913,-9.76562453558927
210,135.949999999997,-8.54492147112779
211,10.5500000000029,-8.54492146864061
212,311.5,-10.9863276025379
213,182.399999999994,-10.9863276025379
214,31.7999999999884,-10.9863276057354
215,19.5999999999913,-8.54492146864075
216,320.799999999988,-9.76562453843158
217,27.75,-9.76562453843144
218,209.5,-9.76562453558927
219,147.650000000009,-9.76562453558927
220,162,-8.54492146864075
221,195.100000000006,-9.76562453558934
222,214.300000000003,-9.76562453558934
223,303.599999999991,-12.2070306694867
224,102,-9.76562453558927
225,595.299999999988,-9.76562453843147
226,259.5,-9.76562453843158
227,329.949999999997,-9.76562453558927
228,533.75,-12.2070306694866
229,10.4499999999971,-10.9863276025379
230,174.199999999997,-9.76562453843151
231,325.349999999991,-9.76562453558927
232,45.8500000000058,-10.9863276025379
233,133.849999999991,-12.2070306730393
234,254.199999999997,-9.76562453843144
235,206.649999999994,-8.54492147112758
236,318.5,-10.9863276025379
237,293.949999999997,-9.76562453843144
238,98.5,-10.9863276025379
239,820.199999999997,-9.76562453558941
240,186.5,-9.76562453843144
241,250,-8.54492147112751
242,187.599999999991,-9.76562453843144
243,209.600000000006,-12.2070306694866
244,308.099999999991,-10.9863276057354
245,297.550000000003,-10.9863276025379
246,197.449999999997,-9.76562453558934
247,251.399999999994,-10.9863276025379
248,214.099999999991,-8.54492146864064
249,231.949999999997,-9.76562453558934
250,216.950000000012,-9.76562453558934
251,262.149999999994,-8.54492146864063
252,259.900000000009,-9.76562453558927
253,290.649999999994,-8.54492147112751
254,161.300000000003,-9.76562453558927
255,16.1999999999971,-9.76562453558927
256,38.75,-10.9863276025379
257,76,-9.76562453558927
258,261,-9.7656245355893
259,256.449999999997,-10.9863276025379
260,239.75,-10.9863276025379
261,263.900000000009,-9.76562453558934
262,265.849999999991,-8.54492147112751
263,234.150000000009,-12.2070306694866
264,312.849999999991,-10.9863276057354
265,508.899999999994,-10.9863276025379
266,95.7999999999884,-12.2070306730393
267,743.199999999997,-9.76562453558927
268,207.099999999991,-10.986327602538
269,410.650000000009,-9.76562453558927
270,17.1499999999942,-9.76562453558927
271,202.75,-10.986327602538
272,290.899999999994,-10.9863276057354
273,191.5,-9.76562453843147
