"Sweep (n)","APA (mV)"
253,95.5718926494347
254,94.717400522416
255,93.1213312994491
256,92.6879817207468
257,92.6849299631504
258,92.7581721454662
259,96.0540703496809
260,97.1465995692261
261,96.0418633192949
262,96.8078544760151
263,98.0865409089465
264,97.4182059953141
265,96.874993143138
266,94.1528253670645
267,93.3837824527477
268,92.269890930027
269,94.7997979775214
270,97.2808769034719
271,97.4487235712791
272,97.5341727839809
273,97.4304130257001
274,95.3918389512415
275,96.7071464753308
276,97.6287772694723
277,98.2513358191573
278,97.9064872107533
279,97.4426200560861
280,98.5504080636138
281,98.1109549697185
282,92.8710871765365
283,97.4029472073317
284,99.6581960711415
285,97.830193270841
286,98.6877371554561
287,100.16478783216
288,98.126213757701
289,99.2858816443691
290,98.6297537611227
291,99.1485525525268
292,99.1485525525268
293,99.4140554634219
294,96.270745139032
295,97.836296786034
296,99.1149832189654
297,98.2726981223327
298,98.0590750905781
299,96.6278007778219
300,95.8373955603297
301,99.026482248667
302,98.4863211540874
303,95.690911195698
304,94.8577813718548
305,94.9615411301356
306,94.0673761543626
307,89.4622739412516
308,88.0126890829165
309,90.7958920109199
310,90.8203060716919
311,90.0115903086207
312,91.8823177152722
313,92.8131037822031
314,95.1263360403464
315,95.5413750734697
316,96.9268730222784
317,98.0132987266307
318,94.415276520363
319,95.8038262267683
320,96.6674736265764
321,95.7641533780138
322,94.0185480328187
323,95.986931682558
324,94.3756036716086
325,95.1019219795744
326,94.9249200389777
327,93.5180597869935
328,91.1407406193239
329,93.4265070590987
330,92.7398615998873
331,94.9310235541707
332,93.0908137234842
333,93.6279230604673
334,96.7285087785063
335,96.0845879256458
336,94.8059014927144
337,96.0266045313124
338,97.3083427218403
339,96.0784844104528
340,95.4254082848029
341,95.8801201666807
342,95.5627373766452
343,94.6258477945212
344,95.9899834401545
345,91.351311893482
346,92.4865657193782
347,92.4743586889922
348,94.4061212475736
349,95.1019219795744
350,96.7010429601378
351,90.8935482540078
352,95.2087334954518
353,95.1507501011183
354,95.3979424664344
355,92.5445491137116
356,89.3035825462339
357,91.6351253499561
358,91.6107112891841
359,94.5342950666263
360,95.3033379809431
361,96.3348320485584
362,95.2270440410307
363,97.3174979946298
364,98.5229422452453
365,97.8942801803674
366,97.1588065996121
367,97.9370047867183
368,98.5076834572629
369,95.9716728945755
370,96.6522148385939
371,96.7346122936993
372,97.3785331465597
373,98.8067557017194
374,94.8272637958899
375,96.252434593453
376,96.3622978669269
377,95.4254082848029
378,92.6391535992029
379,93.2647639064844
380,89.1845639999706
381,94.4305353083455
382,96.1578301079617
383,95.2941827081536
384,95.6085137405926
385,94.458001126714
386,94.9829034333111
387,94.3450860956437
388,93.4875422110286
389,95.684807680505
390,95.1965264650658
391,96.30736623019
392,94.1039972455205
393,92.4804622041852
394,96.560662110699
395,97.2808769034719
396,96.5484550803131
397,95.5779961646276
398,95.1812676770833
399,95.4528741031714
400,95.1415948283288
401,94.415276520363
402,94.8608331294513
403,92.5414973561151
404,93.7530451219236
405,94.5526056122053
406,95.9014824698561
407,94.0582208815731
408,93.1365900874316
409,94.9401788269602
410,96.5637138682955
411,96.8200615064011
412,96.0327080465054
413,95.9442070762071
414,95.2484063442062
415,95.7519463476279
416,93.4692316654496
417,95.0012139788901
418,91.5954525012016
419,91.5405208644647
420,90.3289730986562
421,87.7227721112494
422,90.6463558886917
423,93.1671076633966
424,94.7326593103985
425,92.9840022076069
426,92.2393733540621
427,94.1528253670645
428,92.7734309334487
429,96.2005547143126
430,95.7977227115753
431,94.8333673110829
432,95.3979424664344
433,92.1691829293427
434,88.317864842566
435,89.4683774564446
436,92.3828059610973
437,92.5994807504485
438,93.7530451219236
439,86.7309508923886
440,91.8365413513247
441,94.1680841550469
442,96.2463310782601
443,93.6584406364323
444,94.5007257330649
445,95.2117852530482
446,93.7286310611516
447,94.8821954326268
448,91.7266780778509
