"Sweep (n)","APA (mV)"
570,98.7640310953685
571,99.3316580083165
572,99.2248464924392
573,99.5544363128607
574,99.5788503736326
575,99.8413015269312
576,100.204460680914
577,100.16478783216
578,100.125114983405
579,100.173943104949
580,99.9969411643524
581,100.299065166405
582,100.244133529669
583,98.7090994586315
584,99.7772146174048
585,100.167839589756
586,99.636833767966
587,100.045769285896
588,101.000969413599
589,101.184074869389
590,100.466911834213
591,101.013176443985
592,99.8351980117382
593,100.836174503389
594,100.289909893616
595,99.6520925559485
596,99.5208669792992
597,100.22582298409
598,98.8799978840352
599,97.9309012715253
600,99.5971609192116
601,98.754875822579
602,98.9471365511582
603,98.9776541271231
604,99.4201589786149
605,99.1455007949303
606,99.8351980117382
607,100.323479227177
608,100.479118864599
609,100.140373771388
610,98.5168387300523
611,99.8413015269312
612,98.9654470967371
613,98.6541678218946
614,98.7213064890175
615,98.0224539994202
616,98.2635428495433
617,98.742668792193
618,97.5372245415774
619,97.4639823592616
620,98.5015799420699
621,98.095696181736
622,99.0539480670355
623,99.4323660090009
624,98.2452323039643
625,99.8626638301067
626,99.2278982500357
627,100.057976316282
628,99.3499685538955
629,99.4476247969833
630,99.5849538888256
631,98.8708426112458
632,99.4079519482289
633,99.9938894067559
634,100.262444075248
635,99.7100759502819
636,100.222771226493
637,100.80870868502
638,100.961296564845
639,100.500481167774
640,101.110832687073
641,100.81786395781
642,100.485222379792
643,99.630730252773
644,99.62462673758
645,100.360100318335
646,100.320427469581
647,101.223747718143
648,100.106804437826
649,99.7528005566328
650,100.900261412915
651,98.754875822579
652,99.8657155877031
653,100.952141292055
654,101.342766264407
655,100.326530984774
656,101.239006506126
657,100.62560322923
658,100.900261412915
659,100.39977316709
660,100.866692079354
661,101.049797535143
662,100.997917656003
663,101.998894147653
664,101.81884044946
665,100.778191109055
666,100.759880563476
667,100.805656927424
668,100.927727231283
669,101.422111961916
670,101.159660808617
671,101.416008446723
672,99.8504567997207
673,100.500481167774
674,101.846306267828
675,101.614372690495
676,99.8199392237557
677,98.8861013992283
678,95.5627373766452
679,88.2659849634256
680,92.1600276565532
681,96.1151055016108
682,97.2900321762613
683,96.5454033227166
684,97.5494315719634
685,97.7416923005426
686,97.6318290270688
687,97.7538993309286
688,96.4843681707867
689,96.5240410195411
690,97.7691581189111
691,98.0743338785606
692,98.14452430328
693,98.4985281844734
694,98.3123709710872
695,99.1607595829128
696,99.2889334019656
697,98.6480643067016
698,99.1271902493514
699,98.6419607915086
700,98.3581473350346
701,99.9267507396331
702,99.4842458881413
703,99.6459890407555
704,100.030510497914
705,99.2736746139831
706,99.1943289164742
707,98.5320975180348
708,99.4689871001588
709,99.6002126768081
710,97.781365149297
711,98.0438163025956
712,99.3804861298604
713,97.781365149297
714,97.781365149297
715,98.7457205497895
716,97.9278495139288
717,98.9318777631757
718,97.3266532674193
719,97.6165702390863
720,96.8658378703485
721,97.7264335125601
722,96.4569023524182
723,98.4954764268769
724,97.0825126596997
725,97.4761893896475
726,96.7651298696642
727,97.5952079359108
728,96.1212090168038
729,96.9573905982434
730,97.3693778737702
731,96.8414238095766
732,98.3611990926311
733,99.7131277078784
734,98.1872489096309
735,97.9339530291218
736,97.3846366617527
737,96.7651298696642
738,97.0550468413312
739,98.3123709710872
740,97.1801689027875
741,96.3958672004883
742,96.6461113234009
743,96.2158135022951
744,96.6400078082079
745,98.0194022418237
746,95.6939629532944
747,96.0967949560318
748,97.7172782397706
749,97.9614188474903
750,96.9421318102609
751,97.5494315719634
752,97.521965753595
753,98.5168387300524
754,99.0112234606845
755,96.6522148385939
756,95.9503105914
757,95.2575616169957
758,97.0062187197873
759,95.0164727668725
760,97.4761893896475
761,97.5555350871564
762,97.6013114511038
763,97.3815849041562
764,97.9309012715253
765,98.3947684261925
766,97.2778251458754
767,97.0062187197873
768,97.0977714476822
769,97.9553153322973
770,95.956414106593
771,97.1862724179805
772,98.9990164302986
773,97.0580985989277
774,98.4893729116839
775,97.836296786034
776,97.528069268788
777,98.5778738819822
778,97.8637626044024
779,95.8129814995578
780,95.7488945900314
781,97.4121024801211
782,96.8444755671731
783,96.6003349594535
784,95.4162530120134
785,94.0582208815731
786,93.9788751840643
787,93.4936457262215
788,94.9829034333111
789,95.1415948283289
790,94.4610528843105
791,94.415276520363
792,92.4804622041852
793,91.7327815930439
794,93.6126642724848
795,92.5689631744836
796,92.3034602635885
797,90.6127865551302
798,91.6381771075526
799,89.6301206090588
800,90.5944760095513
801,92.2363215964656
802,91.3207943175171
803,90.8904964964113
804,90.43883637213
805,88.9068540586895
806,90.8080990413059
807,88.583367753461
808,89.1113218176547
809,90.2801449771123
810,93.3593683919758
811,87.2894225325472
812,88.4460386616188
813,91.6259700771666
814,92.318719051571
815,91.7968685025703
816,93.6767511820112
817,90.9759457091131
818,89.0594419385143
819,90.8874447388148
820,90.6616146766741
821,93.9880304568537
822,91.3543636510785
823,92.584221962466
824,91.7236263202544
825,89.6240170938659
826,89.9352963687084
827,93.502800999011
828,93.0328303291508
829,94.7051934920301
830,91.7663509266054
831,91.5008480157103
832,90.9088070419903
833,90.7562191621655
834,91.8579036545002
835,92.2546321420446
836,92.4041682642728
837,92.010491534325
838,92.010491534325
839,93.2556086336949
840,94.8364190686794
841,92.886345964519
842,93.9117365169414
843,90.5639584335863
844,86.5325866486164
845,90.6524594038847
846,92.0715266862549
847,94.7784356743459
848,92.1264583229918
849,94.155877124661
850,91.351311893482
851,93.5424738477655
852,93.9575128808888
853,92.9412776012559
854,92.1020442622198
855,90.3930600081826
856,92.7062922663258
857,89.7705014584976
858,92.9412776012559
859,91.2445003776047
860,89.248650909497
861,89.2517026670935
862,87.3901305332315
863,89.6667417002168
864,90.0512631573752
865,88.2598814482326
866,88.7939390276192
867,89.0441831505318
868,86.6607604676692
869,91.4489681365699
870,92.0654231710619
871,84.1613709961398
