"Sweep (n)","Peak x (s)","Peak y (mV)"
79,175.450000000001,44.1894510261137
80,152.950000000001,44.2504861794647
81,172,43.3959940325509
82,159.150000000001,43.7622049526568
83,141.899999999998,44.1284158727627
84,156.75,42.4194315789351
85,179.299999999999,41.6259745853723
86,196.849999999999,43.6401346459548
87,163.349999999999,43.3349588791999
88,158.150000000001,44.0063455660607
89,158.599999999999,44.0673807194117
90,167,42.6635721923391
91,179.149999999994,42.846677652392
92,167.300000000003,44.0673807194117
93,167.25,44.4946267928686
94,171.449999999997,43.2739237258489
95,170.349999999999,43.3959940325509
96,160.150000000001,43.3349588791999
97,189.100000000006,43.9453104127098
98,164.199999999997,44.0673807194117
99,161.849999999999,43.4570291859019
100,179.200000000004,42.6635721923391
101,156.349999999999,42.907712805743
102,178.050000000003,43.7011697993058
103,159.700000000004,42.785642499041
104,167.350000000006,42.907712805743
105,175.75,42.72460734569
106,173.399999999994,41.8701151987762
107,148.349999999999,42.6025370389881
108,169.349999999999,43.6401346459548
109,162.349999999999,41.8090800454253
110,165.049999999996,41.2597636652664
111,150.699999999997,43.090818265796
112,163.049999999996,44.2504861794647
113,164,44.1284158727627
114,167.799999999996,42.907712805743
115,184.049999999996,42.1752909655312
116,150.899999999994,44.1894510261137
117,158.049999999996,41.8090800454253
118,161.800000000003,43.1518534191469
119,161.550000000003,42.72460734569
120,181.549999999996,43.3959940325509
121,170.199999999997,42.6025370389881
122,162.299999999996,43.2128885724979
123,178.849999999999,43.3349588791999
124,158.5,43.5180643392529
125,150.75,43.1518534191469
126,169.950000000004,41.8701151987762
127,146.799999999996,43.2739237258489
128,153.400000000001,43.5790994926038
129,173.599999999999,43.8842752593588
130,172.449999999997,42.1142558121802
131,168.449999999997,42.6025370389881
132,157.650000000001,42.846677652392
133,187.150000000001,42.0532206588292
134,170.199999999997,44.7387674062726
135,159.5,42.2363261188822
136,170.350000000006,42.6025370389881
137,181.25,41.8701151987762
138,158.900000000001,42.6025370389881
139,169.550000000003,42.6025370389881
140,171.349999999999,42.0532206588292
141,183.900000000001,42.1142558121802
142,211.199999999997,41.3207988186174
143,162.050000000003,42.6635721923391
144,200.699999999997,42.72460734569
145,172.050000000003,42.1752909655312
146,161.550000000003,42.5415018856371
147,146.199999999997,45.5932595531864
148,147.799999999996,42.2363261188822
149,181,41.3207988186174
150,196.599999999999,43.1518534191469
151,182.050000000003,43.3349588791999
152,144.799999999996,42.1142558121802
153,197.900000000001,42.785642499041
154,170.650000000001,43.7622049526568
155,164.800000000003,43.029783112445
156,175.300000000003,42.785642499041
157,166.200000000004,43.1518534191469
158,179.950000000004,43.7622049526568
159,214,40.8325175918095
160,157.099999999999,44.0063455660607
161,171.25,43.5180643392529
162,195.75,42.1752909655312
163,188.25,43.5180643392529
164,167.599999999999,43.8232401060078
165,163.5,43.3349588791999
166,170.75,44.0063455660607
167,171.25,43.6401346459548
168,165.200000000004,43.7622049526568
169,160.149999999994,42.907712805743
170,174.350000000006,43.029783112445
171,158.300000000003,42.4194315789351
172,181.199999999997,42.907712805743
173,161.149999999994,43.3959940325509
174,162.100000000006,42.907712805743
175,167,42.5415018856371
176,168.949999999997,43.5790994926038
177,160.199999999997,43.029783112445
