"Sweep (n)","Peak x (s)","Peak y (mV)"
217,156.099999999991,38.574216917823
218,152.550000000003,37.9638653843132
219,162.5,38.0249005376641
220,169.800000000003,37.1093732373994
221,172.5,36.8652326239954
222,149.800000000003,39.1235332979819
223,174.050000000003,38.2080059977171
224,201.149999999994,38.452146611121
225,187.050000000003,37.9028302309622
226,170.949999999997,38.574216917823
227,177,37.3535138508033
228,157.900000000009,38.3911114577701
229,167.949999999997,38.574216917823
230,205.25,37.2924786974523
231,189.900000000009,38.3300763044191
232,181.949999999997,37.6586896175582
233,167.349999999991,37.1704083907503
234,168.899999999994,38.0249005376641
235,168.5,37.4145490041543
236,185.350000000006,37.1704083907503
237,185.450000000012,36.5600568572405
238,176.900000000009,37.4145490041543
239,182.75,37.1704083907503
240,179.5,36.4990217038895
241,238.149999999994,37.1093732373994
242,196.149999999994,37.5976544642072
243,211.600000000006,37.7197247709092
244,225.75,37.1704083907503
245,198.5,37.9638653843132
246,170,38.2080059977171
247,163.649999999994,36.8041974706444
248,159.049999999988,36.0717756304326
249,169.150000000009,36.3159162438365
250,285.699999999997,35.7055647103267
251,199.800000000003,35.7665998636777
252,184.149999999994,37.2924786974523
253,198.699999999997,38.3300763044191
254,165.700000000012,37.1704083907503
255,208.300000000003,37.1093732373994
256,185.050000000003,35.9497053237306
257,212.050000000003,36.4990217038895
258,185.300000000003,36.3769513971875
259,175.849999999991,35.4614240969227
260,184.350000000006,36.1328107837836
261,198.449999999997,36.4379865505385
262,185.850000000006,36.8041974706444
263,176.800000000003,35.9497053237306
264,186.600000000006,36.4379865505385
265,174.25,36.7431623172934
266,182.550000000003,37.7197247709092
267,213.550000000003,36.6210920105915
268,242.399999999994,36.8041974706444
269,172.25,37.2314435441013
270,161.850000000006,37.7807599242602
271,176.800000000003,37.6586896175582
272,189,36.7431623172934
273,188.199999999997,37.1704083907503
274,177.399999999994,37.7807599242602
275,195.25,37.8417950776112
276,167.600000000006,36.9873029306974
277,175.300000000003,38.0249005376641
278,589.399999999994,37.7197247709092
279,158.800000000003,38.0859356910151
280,180.75,37.2924786974523
281,204,36.8652326239954
282,184.649999999994,37.3535138508033
283,206.149999999994,36.8041974706444
284,168,36.7431623172934
285,186.399999999994,37.6586896175582
286,245.199999999997,36.0107404770816
287,209.800000000003,36.8652326239954
288,294.5,34.6069319500089
289,367,36.4379865505385
290,231.600000000006,35.8276350170286
291,178.25,36.5600568572405
292,194.050000000003,35.5224592502737
293,218.900000000009,37.1704083907503
294,175.050000000003,37.2314435441013
295,195.100000000006,37.5976544642072
296,164.550000000003,38.3911114577701
297,158.899999999994,37.9028302309622
298,174.550000000003,37.9638653843132
299,183.550000000003,37.9028302309622
300,154.200000000012,36.4990217038895
301,199.300000000003,37.1093732373994
302,169.800000000003,36.9262677773464
303,166.600000000006,38.3911114577701
304,185.75,37.9028302309622
305,256.700000000012,37.2314435441013
306,166.599999999991,36.9873029306974
307,188.700000000012,36.1938459371346
308,183.800000000003,36.8041974706444
309,176.699999999997,37.7807599242602
310,199.150000000009,36.3159162438365
311,159.050000000003,36.8041974706444
312,174.550000000003,35.5224592502737
313,212.650000000009,35.9497053237306
314,180.300000000003,35.6445295569757
315,184.25,36.1328107837836
