"Sweep (n)","Peak x (s)","Peak y (mV)"
149,156.850000000006,41.8701142239117
150,141.099999999999,41.687008768122
151,162.100000000006,40.9240693689983
152,214.949999999997,35.8886693347815
153,184.200000000004,38.9099093553116
154,154.350000000006,40.1611299698745
155,167.450000000004,37.994382076363
156,163.099999999999,39.3981905707508
157,155.900000000001,37.5061008609238
158,161.049999999996,39.1845675389961
159,190.849999999999,35.4309056953072
160,172,37.8417941965383
161,169.549999999996,36.9262669175898
162,182.400000000001,36.8957493416248
163,146.299999999996,39.855954210225
164,166.900000000001,37.414548133029
165,159.25,39.0930148111013
166,175.300000000003,37.4450657089939
167,167.950000000004,37.9333469244331
168,181.75,36.0107396386413
169,170.299999999996,38.0859348042579
170,171.150000000001,35.2783178154825
171,172.350000000006,37.3535129810991
172,160.399999999994,37.4755832849589
173,179.700000000012,35.0646947837278
174,159.349999999991,37.5976535888187
175,167.599999999991,37.2009251012743
176,169.25,37.5976535888187
177,172.050000000003,35.7665990309217
178,158.949999999997,37.2924778291692
179,175.649999999994,37.2314426772393
180,168.200000000012,37.9638645003981
181,161.599999999991,35.8276341828516
182,185.449999999997,34.1491675047793
183,141.550000000003,38.1774875321527
184,160.699999999997,36.5295384300454
185,193.150000000009,33.8439917451298
186,146.5,36.3159153982908
187,173.600000000006,34.7900366000433
188,187.75,36.7431614618001
189,163.050000000003,38.4521457158373
190,167.699999999997,37.8417941965383
191,151.950000000012,36.9873020695197
192,219.699999999997,34.8205541760082
193,141.300000000003,37.9028293484682
194,162.5,37.9333469244331
195,151.550000000003,38.3911105639074
196,167.399999999994,37.384030557064
197,172.300000000003,37.6281711647836
198,172.800000000003,38.665768747592
199,176.550000000003,37.4450657089939
200,169.699999999997,38.3300754119775
201,188.949999999997,38.2690402600476
202,180.449999999997,37.2619602532042
203,152.699999999997,37.2619602532042
204,173.5,37.4450657089939
205,163.599999999991,38.3605929879424
206,192.699999999997,36.0412572146062
207,205.050000000003,35.3393529674124
208,176.199999999997,36.773679037765
209,170.5,38.9404269312765
210,162.399999999994,38.1469699561878
211,178.5,36.8347141896949
212,161.800000000003,36.773679037765
213,168.550000000003,35.9802220626763
214,158.350000000006,37.1398899493444
215,157.399999999994,36.5905735819753
216,172.949999999997,34.8205541760082
217,233.599999999991,33.8134741691649
218,150.400000000009,35.9497044867114
219,164.899999999994,36.4379857021506
220,163.699999999997,35.8276341828516
221,179.25,36.7126438858351
222,222.649999999994,34.2102026567092
223,162.550000000003,37.3535129810991
224,172.25,38.0554172282929
225,151.199999999997,38.9099093553116
226,174.550000000003,38.4826632918022
227,197.699999999997,37.5976535888187
228,168.800000000003,38.665768747592
229,150.449999999997,38.8488742033817
230,168.149999999994,38.8183566274167
231,161.650000000009,38.6047335956621
232,202.649999999994,37.3229954051341
233,174.300000000003,38.5742160196971
234,183.449999999997,38.0554172282929
235,162,37.4755832849589
236,195.800000000003,36.4074681261856
237,154.699999999997,36.80419661373
238,170.800000000003,36.5600560060104
239,162.600000000006,36.7431614618001
240,177.25,36.4074681261856
241,166.600000000006,37.5976535888187
242,180.100000000006,35.2783178154825
243,175.199999999997,35.4919408472371
244,176.949999999997,36.7126438858351
245,172.25,35.6750463030268
246,158.600000000006,36.4685032781155
247,176.699999999997,36.3464329742557
248,170.050000000003,34.973142055833
249,165.699999999997,33.9355444730247
250,215.100000000006,33.2641578017958
251,197.550000000003,34.1491675047793
252,175.150000000009,37.3229954051341
253,173.75,35.9191869107464
254,194.100000000006,35.6445287270619
255,161.050000000003,33.9050268970597
256,157.800000000003,33.9050268970597
257,176.199999999997,34.4238256884639
258,176.75,34.0576147768845
259,165.800000000003,37.2009251012743
260,170.400000000009,37.9638645003981
261,166.850000000006,36.2243626703959
262,184.25,37.6586887407486
263,177.650000000009,37.5061008609238
264,175.399999999994,37.1093723733795
265,159.300000000003,36.9567844935547
266,205.550000000003,34.973142055833
267,186.850000000006,34.0270972009195
268,215.399999999994,32.6538062824968
269,173.649999999994,35.7971166068866
270,170.149999999994,37.3535129810991
271,173.949999999997,37.1704075253094
272,164.850000000006,37.2314426772393
273,184,37.2009251012743
274,186.149999999994,35.2783178154825
275,180.449999999997,36.7431614618001
276,155.199999999997,37.3535129810991
277,183.699999999997,37.6892063167135
278,165.399999999994,37.5671360128537
279,200.700000000012,36.8957493416248
280,163.75,37.9638645003981
281,174.050000000003,37.5061008609238
282,234.649999999994,32.6843238584617
283,171.25,37.384030557064
284,183.949999999997,39.0930148111013
285,200.600000000006,37.2314426772393
286,170.399999999994,37.7807590446084
287,171.800000000003,39.5507784505755
288,175.200000000012,37.0483372214496
289,165.350000000006,38.635251171627
290,178.25,37.9028293484682
291,177.049999999988,38.4521457158373
292,190.300000000003,39.0319796591714
293,189.699999999997,38.8488742033817
294,214.199999999997,35.6445287270619
295,191.100000000006,37.414548133029
296,180.699999999997,38.8793917793466
297,178.299999999988,37.8417941965383
298,186.649999999994,37.1093723733795
299,183.550000000003,36.3464329742557
300,186.300000000003,35.9497044867114
301,173.75,38.9404269312765
302,177.600000000006,37.8417941965383
303,198.799999999988,35.1867650875876
304,183.350000000006,34.7290014481134
305,172.949999999997,34.973142055833
306,179.5,34.7290014481134
307,226.449999999997,30.029294749511
308,226.150000000009,29.7546365658265
309,183.199999999997,32.1655250670575
310,173.099999999991,32.3181129468823
311,206.5,30.9753396044245
312,177.399999999994,32.7758765863566
313,170.399999999994,33.2336402258308
314,188.200000000012,35.583493575132
315,185.350000000006,34.973142055833
316,188.600000000006,36.0412572146062
317,171.100000000006,36.773679037765
318,208.199999999997,33.8134741691649
319,190.050000000003,35.2172826635526
320,182.150000000009,36.1328099425011
321,195.150000000009,35.4919408472371
322,191.449999999997,33.8745093210948
323,191.699999999997,35.7360814549567
324,193.050000000003,33.8134741691649
325,175.150000000009,34.8510717519732
326,189.300000000003,34.5458959923237
327,200.899999999994,33.6608862893401
328,244.899999999994,31.1889626361791
329,178.700000000012,33.3862281056556
330,190.699999999997,32.9589820421463
331,204.200000000012,34.942624479868
332,194.300000000003,32.4096656747772
333,203.199999999997,33.752439017235
334,174.899999999994,36.8652317656599
335,197.899999999994,35.7971166068866
336,185.600000000006,34.6984838721484
337,202.350000000006,35.3393529674124
338,176.550000000003,36.5295384300454
339,207.900000000009,35.583493575132
340,209.849999999991,34.5153784163587
341,205.349999999991,35.1562475116227
342,192.449999999997,35.0036596317979
343,207.849999999991,34.1491675047793
344,177.950000000012,35.0952123596928
345,187.649999999994,30.9448220284595
346,209.449999999997,32.7758765863566
347,220.449999999997,32.6538062824968
348,185.699999999997,34.7900366000433
349,193,34.7900366000433
350,187.349999999991,35.8581517588165
351,296.5,30.4565408130203
352,177.050000000003,35.1562475116227
353,178.050000000003,35.1257299356577
354,182.149999999994,34.7290014481134
355,191.550000000003,32.8979468902164
356,250.899999999994,30.1208474774059
357,197.600000000006,32.6538062824968
358,201.25,32.1960426430225
359,209.549999999988,34.5458959923237
360,192.400000000023,35.9802220626763
361,174.299999999988,35.7360814549567
362,213.75,34.6679662961835
363,190.899999999994,36.8652317656599
364,185.899999999994,37.4755832849589
365,172.100000000006,36.7431614618001
366,194.600000000006,36.1328099425011
367,177.600000000006,36.8652317656599
368,181.549999999988,37.7197238926785
369,249.600000000006,34.6984838721484
370,193.850000000006,35.552975999167
371,207.300000000017,36.2853978223258
372,198.149999999994,36.4685032781155
373,183.200000000012,37.9638645003981
374,226.25,34.2102026567092
375,209.649999999994,35.7360814549567
376,184.199999999983,36.5295384300454
377,211.299999999988,34.8815893279381
378,223.349999999977,32.4401832507421
379,187.899999999994,33.6303687133752
380,247.5,30.059812325476
381,154.149999999994,35.0036596317979
382,187,36.3464329742557
383,206.699999999983,34.8815893279381
384,198.649999999994,35.7055638789918
385,228.700000000012,34.2712378086391
386,202.449999999983,34.7595190240783
387,197.75,33.9050268970597
388,215.099999999977,33.6303687133752
389,191.700000000012,35.4003881193423
390,169.25,34.5458959923237
391,180.550000000017,36.4990208540805
392,196.550000000017,33.6303687133752
393,223.699999999983,32.7758765863566
394,184.25,36.0107396386413
395,180.75,36.4074681261856
396,190.649999999994,35.5224584232021
397,217.950000000012,34.4543432644288
398,187.100000000006,34.4238256884639
399,180.700000000012,35.3393529674124
400,193.699999999983,34.8510717519732
401,199.800000000017,34.1796850807443
402,199.600000000006,34.5764135682886
403,231.049999999988,32.4401832507421
404,212.599999999977,33.8134741691649
405,177.549999999988,34.2407202326742
406,192.5,35.4309056953072
407,204.700000000012,33.8134741691649
408,213.850000000006,33.0505347700411
409,193.650000000023,34.7900366000433
410,201.25,36.163327518466
411,204.950000000012,35.6445287270619
412,175.850000000006,34.973142055833
413,193.150000000023,35.2783178154825
414,199.449999999983,35.0341772077629
415,187.699999999983,35.2478002395175
416,201.549999999988,33.4777808335504
417,189.899999999994,34.5153784163587
418,225.799999999988,31.3720680919688
419,218.950000000012,32.1655250670575
420,224.299999999988,30.63964626881
421,211.099999999977,28.808591710913
422,208.149999999994,32.3486305228472
423,199.899999999994,33.2641578017958
424,191.200000000012,34.7290014481134
425,217.350000000006,32.6538062824968
426,203.5,32.501218402672
427,191.100000000006,34.2407202326742
428,206.200000000012,32.5622535546019
429,179.349999999977,35.7665990309217
430,180.5,35.0646947837278
431,208,34.5458959923237
432,182.849999999977,35.4919408472371
433,211.899999999994,32.2265602189874
434,218.75,28.9001444388079
435,209.399999999994,31.1279274842492
436,187.600000000006,33.0200171940762
437,213.300000000017,33.2031226498659
438,210.299999999988,33.8439917451298
439,326.199999999983,27.3132304886305
440,196.800000000017,33.5388159854803
441,211.399999999994,34.332272960569
442,201.449999999983,35.9191869107464
443,206,33.8439917451298
444,214.200000000012,34.5153784163587
445,205.049999999988,34.6679662961835
446,188.200000000012,32.8674293142514
447,176.400000000023,34.5458959923237
448,193.100000000006,32.0129371872328
