"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","SD1","SD2","SD1_SD2 Ratio","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)","Folder","Condition 1","Condition 2","Condition 3","Condition 4"
"18716005",-84.6969940839832,55.7999961024152,140.496990186398,405.199971697103,-35.3333308653292,0.15084944665313,1.17255555555556,0.128650148761316,0.899999999999999,4.24,17.6,"RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz"
"18716009",-80.378994385592,78.8599944916929,159.238988877285,0.53846150085053,-98.8999930919173,0.35591041319723,1.89805555555556,0.187513169546324,0.499999999999999,5.02,28.8,"RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz"
"18716016",-77.5239945850114,61.06999573431,138.593990319321,423.799970397907,-28.1666646992478,0.200346921336188,1.9175,0.104483400957595,1.1,5.2,29.14,"RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz"
"18716020",-87.517931386943,59.4199958495611,146.937927236504,368.399974267561,-55.1999961443239,0.103708994574028,1.22577777777778,0.0846066852036126,0.679999999999999,3.78,18.3,"RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz"
"18716023",-82.0459942691534,63.529995562481,145.575989831634,339.899976258256,-68.499995215331,0.282842712474619,1.82555555555556,0.154935143777941,0.579999999999998,3.86,27.4,"RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz"
"18711001",-74.7829322764724,62.7399956176618,137.522927894134,192.299986567998,-53.4999962630676,0.263986531642977,2.12088888888889,0.124469760309451,0.680000000000001,7.94,31.88,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18711006",-69.6289951364708,72.4999949359337,142.128990072404,205.199985666947,-65.8999953969386,0.186204785712456,1.8545,0.100407002271478,0.580000000000001,5.36,27.74,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18711020",-78.6099945091552,51.0499964341989,129.659990943354,348.799975636605,-36.9999974155801,0.23334523779156,1.90005555555556,0.122809692121519,0.800000000000001,4.52,28.36,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18711024",-76.0999946844767,63.0899955932146,139.189990277691,204.999985680917,-80.0999944050796,0.195632876128278,1.23116666666667,0.158900400266639,0.520000000000001,1.3,18.42,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18711028",-78.1959945380728,50.0999965005556,128.295991038628,366.199974421228,-34.499997590203,0.322912096741857,2.46783333333333,0.130848421722911,0.899999999999999,6.82,37.72,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18711032",-72.3429949469001,52.8999963049779,125.242991251878,372.306223994711,-33.5999976530673,0.306412938514171,2.37633333333333,0.128943584730328,0.999999999999998,6.56,35.58,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18712005",-76.3869946644299,53.9999962281438,130.386990892574,357.999974993985,-25.5999982118608,0.308769961118125,2.74172222222222,0.112618980367698,2.82,13.24,40.62,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18712011",-78.9879944827522,61.2699957203401,140.257990203092,340.599976209367,-69.8999951175419,0.13199326582149,1.33255555555556,0.0990527301253572,0.5,3.5,19.68,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18712018",-74.9839947624284,54.0299962260483,129.013990988477,345.799975846151,-33.4999976600524,0.296984848098349,2.48933333333333,0.119302965224297,1.14,6.64,37.5,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18712022",-71.1559950298111,70.7699950567728,141.925990086584,286.999979953282,-56.7999960325659,0.219203102167831,1.99238888888889,0.110020239216489,0.64,7.3,29.78,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18712027",-74.6919947828243,56.1799960758725,130.871990858697,371.599974044041,-22.099998456333,0.268700576850887,1.87277777777778,0.143477021160367,2.5,10.32,28.6,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18712033",-75.8309947032661,53.1299962889125,128.960990992179,385.099973101074,-17.7999987566845,0.367695526217004,3.136,0.117249848921239,4.08,17.84,44.1,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18712037",-72.0079949702995,77.9799945531602,149.98798952346,290.699979694842,-101.999992875384,0.322912096741857,2.49716666666667,0.129311391607231,0.62,11.02,41.62,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18712041",-74.7079947817067,59.3099958572446,134.017990638951,385.893723045636,-34.7999975692479,0.233345237791559,1.62983333333333,0.143171226786927,1.04,5.5,24.56,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18713001",-76.6969946427767,60.6299957650436,137.32699040782,467.099967373445,-46.7999967310572,0.176776695296637,1.81916666666667,0.0971745462006251,1.6,9.18,27.54,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18713005",-72.9249949062478,67.4299952900691,140.354990196317,379.299973506197,-46.6999967380427,1.16201214374989,4.42638888888889,0.262519216661413,2.3,31.14,68.48,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18713009",-77.6819945739752,63.0799955939131,140.761990167888,441.499969161581,-63.9999955296509,0.176776695296637,1.96627777777778,0.089904232908752,2.02,12.7,29.22,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18713013",-76.0999946844767,70.359995085411,146.459989769888,394.499972444489,-80.8999943491997,0.157920514464995,1.40372222222222,0.112501256990142,0.48,3.24,20.6,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18713018",-79.2329944656392,64.5899954884408,143.82298995408,457.199968064944,-75.9999946914618,0.579827560572968,2.23133333333333,0.259856988604557,0.499999999999998,4.02,34.38,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18713022",-77.6959945729973,74.609994788552,152.305989361549,320.699977599366,-93.1999934900558,0.539758176305732,2.17383333333333,0.2482978653557,0.44,3.68,33.18,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18713026",-83.1889941893157,57.4599959864656,140.648990175781,383.799973191882,-51.9999963678414,0.172062650088725,1.71594444444444,0.100272855945772,0.659999999999999,4.3,25.68,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18716002",-81.7309942911559,47.2299967010228,128.960990992179,421.799970537613,-39.4999972409579,0.398336820068422,2.41994444444444,0.164605770592337,1.3,7.02,34.8,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18716006",-83.1959941888268,54.359996202998,137.555990391825,353.49997530831,-28.4285694428588,0.101351971970072,1.26816666666667,0.0799200725220704,1.14,4.92,19,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18716010",-77.540994583824,73.5599948618936,151.100989445718,0.785714230832782,-69.9999951105582,0.332340187157678,1.93816666666667,0.171471418260045,0.700000000000001,5.42,29.46,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18716017",-77.6599945755119,59.8399958202245,137.499990395736,433.499969720378,-30.6999978556298,0.230988215187606,1.92933333333333,0.119724368618317,1.02,5.46,29.28,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18716021",-88.8749937921533,61.129995730119,150.004989522272,342.299976090625,-71.3999950127694,0.134350288425445,1.32261111111111,0.101579585485698,0.539999999999999,3.98,20,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18716024",-82.9549942056605,63.3199955771493,146.27498978281,328.299977068507,-73.6999948521137,0.278128667266708,1.85355555555556,0.150051433005657,0.5,4.1,28.3,"RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz"
"18711002",-79.8799944204467,63.3099955778478,143.189989998295,266.099981413129,-70.1999950965865,0.188561808316413,2.03111111111111,0.0928367765233981,0.539999999999999,7.3,30.28,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18711007",-73.3119948792162,56.5399960507268,129.851990929943,321.499977543484,-31.1999978207051,0.209775011752009,2.34472222222222,0.0894668928216125,1.1,8.3,35.26,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18711021",-78.5329945145336,50.4699964747114,129.002990989245,339.499976286205,-37.5999973736703,0.148492424049175,1.78927777777778,0.0829901460205903,0.8,4.42,26.58,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18711025",-77.5559945827762,62.3799956428075,139.935990225584,217.799984786846,-78.2999945308087,0.183847763108502,1.39722222222222,0.131580904014038,0.5,1.44,20.7,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18711029",-78.4779945183753,48.2199966318721,126.697991150247,365.799974449164,-31.8999977718109,0.202703943940144,2.57144444444444,0.0788288249345934,1.1,7.4,38.98,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18711033",-76.3719946654777,49.6599965312892,126.031991196767,374.599973834491,-30.8999978416605,0.21920310216783,2.19472222222222,0.0998773785348926,1.1,6.98,34,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18712012",-78.7749944976301,61.6099956965914,140.384990194222,334.799976614489,-70.5999950686465,0.127279220613578,1.35222222222222,0.0941259642992773,0.499999999999998,3.6,20.88,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18712019",-76.5549946526953,54.96999616039,131.524990813085,325.599977257105,-64.6999954807571,0.195632876128277,2.31961111111111,0.0843386527988164,0.899999999999999,6.5,36.96,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18712028",-74.7219947807288,62.8599956092799,137.581990390009,349.699975573736,-40.5999971641231,0.183847763108503,1.95711111111111,0.093938337003323,1.88,10.86,30.94,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18712038",-73.754994848273,70.9999950407075,144.754989888981,311.499978241979,-88.4999938183462,0.2734146220588,2.72911111111111,0.100184496316635,0.800000000000001,11.6,40.76,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18713002",-78.7499944993763,58.1799959361741,136.92999043555,484.799966137111,-59.2999958579427,0.143778378841265,1.8875,0.076173975545041,1.72,9.7,28.44,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18713010",-78.8949944892482,63.0799955939131,141.974990083161,419.199970719218,-82.7999942164866,0.188561808316413,2.01855555555555,0.0934142277122098,1.8,12.76,30.28,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18713014",-76.1979946776314,64.7099954800589,140.90799015769,416.199970928771,-64.1999955156823,0.160277537068951,1.50511111111111,0.106488840515322,0.520000000000001,3.88,24,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18713019",-81.9489942759287,62.8199956120739,144.768989888003,433.899969692434,-79.3999944539737,0.360624458405139,2.19861111111111,0.164023758718699,0.440000000000001,3.98,33.68,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18713023",-79.8689944212151,67.6199952767978,147.488989698013,331.499976844992,-83.899994139653,0.414835978296109,2.21333333333333,0.187425893808483,0.440000000000001,4.08,35.44,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18713027",-84.5639940932731,56.739996036757,141.30399013003,350.299975531828,-54.6999961792495,0.202703943940143,1.95444444444444,0.103714354488987,0.6,4.56,29.18,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18716003",-82.3929942449157,44.4099968979975,126.802991142913,404.699971732031,-28.9999979743739,0.306412938514171,2.03522222222222,0.150555027931842,1.36,6.94,30.8,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18716007",-82.613994229479,57.5699959787821,140.183990208261,365.099974498063,-40.4999971711077,0.0895668589502955,1.309,0.068423880023144,0.899999999999999,4.92,19.72,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18716011",-76.8349946331375,70.8399950518834,147.674989685021,0.624999956344365,-64.0999955226666,0.219203102167829,1.98816666666667,0.11025388657951,0.800000000000001,5.88,29.64,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18716018",-78.5269945149527,58.4099959201088,136.936990435061,386.999972968359,-33.9999976251276,0.174419672692682,2.09911111111111,0.0830921582804435,1.14,6.14,31.96,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18716022",-89.5749937432588,62.3799956428075,151.954989386066,310.599978304841,-85.2999940418636,0.1367073110294,1.48266666666667,0.0922036720072393,0.500000000000001,4.42,22.04,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18716025",-84.2899941124118,63.3199955771493,147.609989689561,262.699981650617,-76.8999946285983,0.245130350811336,2.00788888888889,0.122083623335843,0.499999999999998,4.24,29.68,"RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz"
"18711003_errore_dvdtmax",-81.9899942730649,61.2399957224356,143.229989995501,272.599980959109,-82.3999942444264,0.155563491861041,2.119,0.073413634667787,0.540000000000001,7.26,31.38,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18711008",-72.6869949228719,52.469996335013,125.156991257885,182.899987224582,-33.0999976879917,0.183847763108502,2.27311111111111,0.080879356143148,1.14,8.1,33.48,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18711022",-77.1089946139988,47.4399966863544,124.548991300353,263.099981622678,-34.4999975902035,0.110780062385893,1.70972222222222,0.0647941875855754,0.9,4.24,26,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18711026",-79.3189944596321,60.5999957671391,139.918990226771,221.999984493479,-77.799994565733,0.127279220613579,1.49922222222222,0.084896834323146,0.520000000000001,1.7,22.44,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18711030",-80.2499943946025,47.569996677274,127.819991071877,363.599974602839,-33.9999976251276,0.127279220613579,2.435,0.0522707271513671,1,6.96,36.32,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18711034",-78.5249945150924,47.3699966912439,125.894991206336,354.606225231042,-29.499997939449,0.150849446653131,2.25966666666667,0.0667573889894368,1.18,7.26,33.86,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18712013",-80.3639943866397,61.4199957098628,141.783990096502,267.199981336296,-73.7999948451305,0.148492424049175,1.42072222222222,0.104518970511287,0.479999999999999,3.28,21.26,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18712020",-79.7709944280603,45.2199968414196,124.99099126948,330.099976942781,-26.1999981699516,0.129636243217533,2.31827777777778,0.0559192019438663,1.32,7.22,34.56,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18712031",-75.9799946928586,61.4599957070688,137.439990399927,331.19997686595,-42.6999970174394,0.153206469257085,2.09494444444444,0.0731315189113351,1.92,11.52,31.88,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18712039",-74.6179947879932,65.7099954102097,140.327990198203,308.79997843057,-75.799994705431,0.214489056959918,2.92294444444444,0.0733811610301357,1.54,12.76,43.16,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18713003",-79.0179944806567,55.4499961268624,134.467990607519,464.69996754108,-55.899996095431,0.113137084989847,2.07633333333333,0.0544888834434969,1.86,10.48,32.04,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18713011",-78.6149945088059,63.7599955464157,142.374990055222,408.099971494544,-95.2999933433734,0.195632876128278,2.29305555555556,0.0853153669366204,1.56,13.46,34.58,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18713015",-75.7979947055711,62.5799956288377,138.377990334409,393.899972486409,-62.2999956483952,0.174419672692682,1.72744444444444,0.100969772575683,0.6,4.08,25.9,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18713020",-84.4069941042394,55.8499960989228,140.256990203162,438.299969385099,-61.3999957112599,0.172062650088727,1.84883333333333,0.0930655278583218,0.6,4.1,29.26,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18713028",-85.6269940190234,53.9199962337317,139.546990252755,337.699976411927,-51.1666630927162,0.176776695296637,2.15772222222222,0.0819274573325645,0.7,4.88,32.6,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18716004",-84.0409941298042,41.30999711453,125.350991244334,380.399973429366,-24.0999983166345,0.155563491861041,1.63544444444444,0.0951200099700636,1.44,6.32,28.52,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18716008",-84.085994126661,57.1499960081188,141.23599013478,345.59997586012,-52.199996353872,0.089566858950296,1.35511111111111,0.0660955830233407,0.820000000000001,5.12,21.4,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18716012",-74.7579947782143,69.5599951412904,144.317989919505,0.583333292587994,-56.9999960185961,0.278128667266708,2.24477777777778,0.123900312102182,0.9,6.46,33.5,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18716019",-78.5919945104125,56.8499960290736,135.441990539486,353.599975301325,-40.2999971850774,0.16499158227686,2.14744444444444,0.076831595203174,1.3,6.6,33.32,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18716026",-84.5059940973244,61.3399957154507,145.845989812775,277.299980630821,-70.9999950407072,0.252201418623202,2.07861111111111,0.121331699457908,0.56,4.7,33.74,"RN_CTR_DMSO_7.1Hz","RN","CTR","DMSO","7.1Hz"
"18703040",-73.3319948778192,44.9799968581834,118.311991736003,264.999981489965,-17.7999987566845,0.568042447553194,2.84972222222222,0.199332567617848,2.58,12.26,43.24,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18703044",-74.3929948037092,56.799996032566,131.192990836275,369.899974162779,-20.3999985750766,1.1879393923934,3.58722222222222,0.331158573069246,2.88,22.5,46.86,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18703048",-70.392995083106,60.439995778315,130.832990861421,390.599972716907,-23.3999983655291,0.775460436701247,2.81105555555556,0.275860943113944,1.66,9.94,39.36,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18703055",-68.7889951951441,56.3499960639982,125.138991259142,338.399976363029,-16.9999988125641,0.773103414097294,3.19122222222222,0.242259347755149,2.78,15.12,48.28,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18703058",-75.4119947325329,55.3499961338473,130.76199086638,364.699974526001,-26.5999981420112,0.431335136523794,1.8175,0.237323321333587,1.3,9.22,26.08,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18703063",-74.1769948187966,58.9099958851842,133.086990703981,378.399973569072,-15.1999989382921,0.407764910484241,2.4855,0.164057497680242,5.46,20.1,37.08,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18704026",-68.1759952379616,57.5499959801791,125.725991218141,286.899979960274,-17.999998742715,0.735391052434011,4.59644444444444,0.159991284855591,4.86,27.04,63.12,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18704032",-74.5049947958861,52.8199963105658,127.324991106452,341.199976167454,-12.7999991059307,0.56097137974133,2.85266666666667,0.196648064877774,4.48,19.44,43.3,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18704038",-73.9529948344429,56.4599960563147,130.412990890758,369.199974211684,-12.4166657993728,0.461976430375211,2.36411111111111,0.195412317214687,3.96,16.28,35.32,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18704042",-73.011994900171,81.7599942891302,154.771989189301,290.199979729751,-63.9999955296532,0.909810725126693,3.265,0.278655658538038,0.62,20.12,49.54,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18704046",-74.5899947899489,54.6399961834403,129.229990973389,376.199973722729,-42.09999705935,0.252201418623202,1.24661111111111,0.20230961875385,0.739999999999998,3.54,18.32,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18704051",-73.4059948726504,67.2399953033405,140.645990175991,332.899976747212,-49.3999965494497,0.379480639236781,2.3665,0.160355224693336,0.94,12.9,35.54,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18704055",-73.608994858471,56.1799960758725,129.788990934344,353.399975315296,-16.8999988195491,0.476118565998941,3.09822222222222,0.153674763089602,4.2,17.82,46.18,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18704059",-76.5109946557686,49.6999965284953,126.210991184264,323.699977389817,-7.91666611369391,1.20679557322504,4.887,0.246939957688774,9.42,36.76,74.98,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18710036",-74.3529948065032,49.0899965711033,123.442991377606,312.999978137203,-24.699998274725,0.294627825494395,1.9085,0.154376644220275,1.3,6.3,28.2,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18710041",-71.652994995096,53.3599962728472,125.012991267943,360.199974840322,-27.0999981070875,0.787245549721021,2.81688888888889,0.279473412255017,1.34,9.96,40.98,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18710045",-71.8589949807071,53.4199962686563,125.278991249363,363.999974574892,-28.6999979953276,0.344125300177453,1.66722222222222,0.206406377980478,1.14,7.44,25.88,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18710049",-74.5519947926032,52.389996340601,126.941991133204,350.999975482939,-25.0833315812828,0.457262385167301,2.49033333333333,0.183614931803226,1.34,9.74,35.88,"RN_STZ_2744_1Hz","RN","STZ","2744","1Hz"
"18703041",-73.7229948505082,47.0899967108017,120.81299156131,293.399979506249,-21.6999984842727,0.360624458405139,2.84483333333333,0.126764705046039,2.4,14.5,44.44,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18703045",-73.847994841777,56.8599960283751,130.707990870152,361.799974728564,-20.6999985541219,0.923952860750422,3.79488888888889,0.243472967932125,3.08,27.46,53.06,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18703049",-69.7539951277396,60.8699957482798,130.623990876019,369.599974183741,-23.6999983445745,0.707106781186548,3.30955555555555,0.213656114640399,1.7,10.8,39.76,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18703056",-66.6039328477689,56.7099960388524,123.313928886621,308.999978416601,-16.0999988754281,0.652895261295579,3.24905555555555,0.200949245136543,2.72,15.42,48.36,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18703059",-74.3169948090178,56.6299960444404,130.946990853458,359.899974861278,-30.2999978835694,0.294627825494395,1.91372222222222,0.153955376633643,1.12,9.32,26.64,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18703064",-73.4059948726504,58.669995901948,132.075990774598,364.899974512032,-15.3999989243225,0.711820826394457,3.13455555555556,0.227088278953249,6.96,26.48,46.94,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18704027",-67.4389952894405,58.629995904742,126.068991194183,254.399982230367,-22.4999984283931,0.758961278473561,4.72311111111111,0.16069096420114,6.12,34.64,79.62,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18704033",-73.8299948430343,51.7699963839074,125.599991226942,325.499977264093,-12.8999990989455,0.551543289325507,3.03488888888889,0.181734260962494,4.98,22.6,45.76,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18704039",-73.7789948465966,55.8999960954303,129.678990942027,379.799973471282,-13.1999990779907,0.400693842672377,2.52977777777778,0.158390925160374,4.58,18.86,38.64,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18704043",-73.7659948475047,77.5799945810999,151.345989428605,289.599979771673,-58.3999959208083,0.728319984622143,3.4965,0.208299723901657,0.72,20.42,51.58,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18704047",-73.840994842266,62.6099956267422,136.450990469008,323.399977410773,-67.5999952781951,0.202703943940143,1.32811111111111,0.152625742111711,0.5,3.58,20.9,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18704052",-73.2959948803338,66.6299953459485,139.925990226282,297.899979191927,-50.5999964656303,0.329983164553723,2.59977777777778,0.126927450251453,0.879999999999999,13.94,39.22,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18704056",-73.1279948920684,55.49999612337,128.627991015438,336.399976502734,-17.5999987706541,0.721248916810278,3.61244444444444,0.199656749855207,5.26,22.4,55.04,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18704060",-75.1399947515319,45.4599968246558,120.599991576188,289.999979743734,-5.9166662533924,0.923952860750422,5.47266666666667,0.168830465480038,13.9,41.1,80.24,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18710037",-75.9479321950981,45.8299967988116,121.77792899391,300.899978982379,-23.4999983585443,0.294627825494393,1.67005555555556,0.176417978739865,1.42,7.02,23.4,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18710042",-71.0089950400789,52.3999963399025,123.408991379981,353.199975329267,-26.4999981489966,0.617539922236252,2.83066666666667,0.218160594289773,1.44,11.7,40.22,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18710046",-69.106995172932,53.4899962637668,122.596991436699,366.999974365347,-27.4999980791473,0.360624458405139,1.81494444444444,0.198697243603799,1.18,9.3,29.6,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18710050",-74.0139948301821,51.5699963978773,125.583991228059,349.099975615648,-24.2999983026646,0.61282587702834,2.49066666666667,0.246048933496389,1.42,11.68,41.28,"RN_STZ_2744_2Hz","RN","STZ","2744","2Hz"
"18703042",-73.5189948647574,45.6899968085905,119.208991673348,276.199980707652,-19.2999986519108,0.278128667266708,2.54755555555555,0.109174721100853,2.72,15.58,42.78,"RN_STZ_2744_4Hz","RN","STZ","2744","4Hz"
"18703046",-71.9209949763764,58.3499959242998,130.270990900676,328.49997705454,-29.2999979534184,0.506759859850359,3.28916666666667,0.154069377203048,1.92,23.72,49.74,"RN_STZ_2744_4Hz","RN","STZ","2744","4Hz"
"18703053",-68.0639952457848,70.7799950560744,138.843990301859,322.099977501577,-54.0999962211591,0.341768277573499,1.97094444444444,0.173403303445133,0.759999999999999,8.32,36.16,"RN_STZ_2744_4Hz","RN","STZ","2744","4Hz"
"18703057",-62.8439956103975,53.7999962421136,116.643991852511,247.599982705339,-15.3999989243225,0.563328402345283,3.25161111111111,0.173245933506725,2.4,15.72,50.68,"RN_STZ_2744_4Hz","RN","STZ","2744","4Hz"
"18703060",-73.3059948796353,56.4599960563147,129.76599093595,352.299975392129,-31.7999977787958,0.339411254969542,2.02744444444444,0.167408412052714,1.14,10.58,32.08,"RN_STZ_2744_4Hz","RN","STZ","2744","4Hz"
"18704028",-75.5779947209379,-40.149997195555,35.4279975253829,7.79999945517638,-55.999996088446,0.459619407771255,4.08138888888889,0.112613480431261,0.200000000000001,0.4,12.62,"RN_STZ_2744_4Hz","RN","STZ","2744","4Hz"
"18704034",-73.3719948750253,49.7599965243043,123.13199139933,323.29997741776,-13.1999990779907,0.337054232365587,2.88161111111111,0.116967286482881,5.42,24.88,46.18,"RN_STZ_2744_4Hz","RN","STZ","2744","4Hz"
"18704040",-72.2699949519991,54.7199961778523,126.989991129851,354.399975245447,-13.3999990640211,0.29227080289044,2.37744444444444,0.122934861242883,4.6,19.24,38.56,"RN_STZ_2744_4Hz","RN","STZ","2744","4Hz"
