"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
71,"APD 50",43.25,-8.54492127018607,20337.8
71,"APD 90",96.6499999999978,-32.6538062824968,20391.2
72,"APD 20",18.1999999999971,3.11279274842492,20565.2
72,"APD 50",38.3499999999985,-11.4746085628213,20585.35
72,"APD 90",81.6999999999971,-30.9143044524946,20628.7
73,"APD 20",20.0499999999993,8.27026308650151,20849.65
73,"APD 50",39.9000000000015,-8.27026308650151,20869.5
73,"APD 90",90.2999999999993,-30.3649880851255,20919.9
74,"APD 20",24.8500000000022,15.0756825266854,21498.3
74,"APD 50",44.8000000000029,-3.50952123596928,21518.25
74,"APD 90",73.5500000000029,-28.1677226156491,21547
75,"APD 20",34.4500000000007,22.1862777265188,21734.85
75,"APD 50",75,-5.12695276211164,21775.4
75,"APD 90",149.549999999999,-41.3513154325076,21849.95
76,"APD 20",24.5999999999985,14.3737782794916,21997
76,"APD 50",48.5,-6.65283156035915,22020.9
76,"APD 90",98.6500000000015,-34.7290014481134,22071.05
77,"APD 20",23.5,9.49096612509952,22254.55
77,"APD 50",46.0499999999993,-8.54492127018607,22277.1
77,"APD 90",98.6999999999971,-32.5622535546019,22329.75
78,"APD 20",20.2999999999993,6.2561030728148,22526.65
78,"APD 50",42.2000000000007,-9.42993097316962,22548.55
78,"APD 90",112.950000000001,-30.3344705091605,22619.3
79,"APD 20",19.3500000000022,3.41796850807443,22832.3
79,"APD 50",37.25,-9.52148370106447,22850.2
79,"APD 90",65.25,-26.8859844251212,22878.2
80,"APD 20",25.25,11.3830558349264,23068.7
80,"APD 50",46.7999999999993,-7.96508732685201,23090.25
80,"APD 90",90.0499999999993,-33.7829565931999,23133.5
81,"APD 20",32.7999999999993,18.8293443703743,23322.6
81,"APD 50",63.1499999999978,-5.52368124965599,23352.95
81,"APD 90",115.899999999998,-38.0859348042579,23405.7
82,"APD 20",31.4000000000015,16.6320789008979,23563.35
82,"APD 50",62.6500000000015,-6.89697216807875,23594.6
82,"APD 90",135.049999999999,-38.3605929879424,23667
83,"APD 20",22.5,6.10351519299005,23837.4
83,"APD 50",44.4000000000015,-10.6201164358027,23859.3
83,"APD 90",118.400000000001,-31.3415505160039,23933.3
84,"APD 20",18,1.61743152614236,24115.6
84,"APD 50",36.3499999999985,-10.6506340117676,24133.95
84,"APD 90",79.5999999999985,-27.0690898809109,24177.2
85,"APD 20",17.5499999999993,-3.63159153982908,24493.1
85,"APD 50",37.25,-13.7023916082627,24512.8
85,"APD 90",68.5499999999993,-27.0385723049459,24544.1
86,"APD 20",20.4500000000007,7.20214792772826,24758.8
86,"APD 50",40.5999999999985,-8.39233339036132,24778.95
86,"APD 90",80.2000000000007,-29.2053201984574,24818.55
87,"APD 20",23.1000000000022,5.43212852176114,25012.8
87,"APD 50",45.4000000000015,-11.1083976512419,25035.1
87,"APD 90",85.9500000000007,-33.1726050739009,25075.65
88,"APD 20",26.4000000000015,10.4980461319429,25278.4
88,"APD 50",48.9500000000007,-8.36181581439637,25300.95
88,"APD 90",97.4500000000007,-33.4167456816205,25349.45
89,"APD 20",27.0499999999993,13.3361806966833,25553.25
89,"APD 50",51.1000000000022,-6.89697216807875,25577.3
89,"APD 90",98.9000000000015,-33.72192144127,25625.1
90,"APD 20",23.5,9.58251885299437,25820.8
90,"APD 50",46.1999999999971,-7.65991156720251,25843.5
90,"APD 90",127.399999999998,-30.5175759649502,25924.7
91,"APD 20",20.0999999999985,2.28881819737127,26136.5
91,"APD 50",40.3499999999985,-9.97924734053873,26156.75
91,"APD 90",92.3499999999985,-26.2451153298572,26208.75
92,"APD 20",16.75,-0.610351519299005,26420.95
92,"APD 50",37.4000000000015,-11.1083976512419,26441.6
92,"APD 90",81,-25.0244122912592,26485.2
93,"APD 20",22.75,-4.66918912263739,26691.1
93,"APD 50",39.8999999999978,-13.8854970640524,26708.25
93,"APD 90",72.0499999999993,-26.2756329058222,26740.4
94,"APD 20",20.9000000000015,5.09643518614669,27124.3
94,"APD 50",39.0999999999985,-9.79614188474903,27142.5
94,"APD 90",75.25,-29.6325662619667,27178.65
95,"APD 20",30.6500000000015,16.0522449575638,27380.15
95,"APD 50",59.3000000000029,-6.59179640842925,27408.8
95,"APD 90",105.5,-36.80419661373,27455
96,"APD 20",23.8500000000022,9.58251885299437,27618.8
96,"APD 50",47.7000000000007,-9.76562430878408,27642.65
96,"APD 90",124.799999999999,-35.4614232712722,27719.75
97,"APD 20",22.8499999999985,5.24902306597144,27886.9
97,"APD 50",44.75,-10.0402824924686,27908.8
97,"APD 90",98.5999999999985,-30.3649880851255,27962.65
98,"APD 20",33.75,16.1743152614236,28384.85
98,"APD 50",58.3499999999985,-4.27246063509303,28409.45
98,"APD 90",99.4500000000007,-31.4025856679338,28450.55
99,"APD 20",42.5999999999985,21.6369613591497,28829.45
99,"APD 50",77.0999999999985,-3.90624972351363,28863.95
99,"APD 90",106.75,-38.1164523802228,28893.6
100,"APD 20",63.1499999999978,25.4211407788035,29204.25
100,"APD 50",106.75,-5.52368124965599,29247.85
100,"APD 90",142.149999999998,-46.630856074444,29283.25
101,"APD 20",51.9000000000015,24.8413068354695,29487.9
101,"APD 50",93.25,-6.3171382247447,29529.25
101,"APD 90",147.5,-47.9125942649719,29583.5
102,"APD 20",31.6000000000022,19.4091783137084,29716.55
102,"APD 50",62.2999999999993,-6.744384288254,29747.25
102,"APD 90",105.850000000002,-41.5649384642622,29790.8
103,"APD 20",39.3999999999978,21.0571274158157,30004
103,"APD 50",72.0999999999985,-4.85229457842709,30036.7
103,"APD 90",116.899999999998,-39.3066378428559,30081.5
104,"APD 20",34.3999999999978,19.9890122570424,30271.5
104,"APD 50",64.6499999999978,-5.27954064193639,30301.75
104,"APD 90",105.349999999999,-39.0014620832064,30342.45
105,"APD 20",37.25,20.6298813523064,30530.1
105,"APD 50",70.0499999999993,-5.85937458527044,30562.9
105,"APD 90",114.149999999998,-41.2292451286478,30607
106,"APD 20",39.2999999999993,20.6909165042363,30805.7
106,"APD 50",69.8999999999978,-5.55419882562094,30836.3
106,"APD 90",108.450000000001,-40.5883760333838,30874.85
107,"APD 20",43.5,22.7966292458178,31078.65
107,"APD 50",78.0999999999985,-5.40161094579619,31113.25
107,"APD 90",117.299999999999,-42.938229382685,31152.45
108,"APD 20",46.5999999999985,23.1933577333622,31373.2
108,"APD 50",83.0999999999985,-5.85937458527044,31409.7
108,"APD 90",121.149999999998,-44.5251433328624,31447.75
109,"APD 20",53.2000000000007,24.4445783479251,31688.4
109,"APD 50",93.6500000000015,-5.73730428141064,31728.85
109,"APD 90",138.950000000001,-46.020504555145,31774.15
110,"APD 20",41.4000000000015,22.6135237900281,31964.7
110,"APD 50",79.25,-5.79833943334054,32002.55
110,"APD 90",123.25,-43.7011687818087,32046.55
111,"APD 20",37.4000000000015,21.5148910552899,32233.15
111,"APD 50",71.0499999999993,-5.03540003421679,32266.8
111,"APD 90",113.5,-40.466305729524,32309.25
112,"APD 20",26.3000000000029,16.6931140528278,32455.1
112,"APD 50",53.8500000000022,-7.56835883930766,32482.65
112,"APD 90",112.050000000003,-39.88647178619,32540.85
113,"APD 20",25.0499999999993,12.9089346331739,32700.9
113,"APD 50",48.2999999999993,-7.99560490281696,32724.15
113,"APD 90",93.9499999999971,-35.8276341828516,32769.8
114,"APD 20",45,22.8271468217828,33033.85
114,"APD 50",81.7999999999956,-4.63867154667244,33070.65
114,"APD 90",119.5,-41.2292451286478,33108.35
115,"APD 20",46.75,22.9492171256426,33322.45
115,"APD 50",83.0500000000029,-5.76782185737559,33358.75
115,"APD 90",120.949999999997,-43.7316863577737,33396.65
116,"APD 20",53.75,24.7802716835396,33646.8
116,"APD 50",93.3000000000029,-5.58471640158589,33686.35
116,"APD 90",134.599999999999,-46.0510221311099,33727.65
117,"APD 20",47.1999999999971,23.925779556521,33918.55
117,"APD 50",86.75,-5.76782185737559,33958.1
117,"APD 90",131.650000000001,-45.3186003079511,34003
118,"APD 20",39.75,22.3388656063436,34184.15
118,"APD 50",75.1000000000058,-5.61523397755084,34219.5
118,"APD 90",120.900000000001,-42.938229382685,34265.3
119,"APD 20",31.75,18.7683092184444,34416.45
119,"APD 50",63.3000000000029,-7.01904247193855,34448
119,"APD 90",117.5,-41.3818330084725,34502.2
120,"APD 20",23.25,11.5966788666811,34658.55
120,"APD 50",47.3499999999985,-9.15527278948507,34682.65
120,"APD 90",143.300000000003,-35.9802220626763,34778.6
121,"APD 20",20.9000000000015,6.0729976170251,34934.45
121,"APD 50",38.5500000000029,-9.61303642895932,34952.1
121,"APD 90",261.200000000004,-30.5786111168801,35174.75
122,"APD 20",22.7000000000044,15.5639637421246,35369.85
122,"APD 50",47.9000000000015,-6.6223139843942,35395.05
122,"APD 90",98.4000000000015,-36.193845094431,35445.55
123,"APD 20",28.5499999999956,17.3645007240567,35653.15
123,"APD 50",56.2999999999956,-5.9509273131653,35680.9
123,"APD 90",93.9499999999971,-36.8957493416248,35718.55
124,"APD 20",33.0500000000029,19.622801345463,35911.45
124,"APD 50",63.6500000000015,-5.76782185737559,35942.05
124,"APD 90",106.350000000006,-39.6423311784704,35984.75
125,"APD 20",37.0499999999956,21.1791977196755,36176.55
125,"APD 50",73.0499999999956,-5.52368124965599,36212.55
125,"APD 90",128.799999999996,-41.1682099767179,36268.3
126,"APD 20",24.0999999999985,10.0708000684336,36425.15
126,"APD 50",45.9500000000044,-9.73510673281913,36447
126,"APD 90",85.3499999999985,-36.1022923665361,36486.4
127,"APD 20",26.5,14.8010243430009,36650.15
127,"APD 50",51.7000000000044,-8.20922793457161,36675.35
127,"APD 90",98.4000000000015,-38.8183566274167,36722.05
128,"APD 20",23.4000000000015,8.78906187790567,36882.6
