"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
227,"APD 50",74.6499999999942,-11.3830558349264,84883.8
227,"APD 90",120.399999999994,-50.5065882219926,84929.55
228,"APD 20",40.0500000000029,18.9514146742341,85187.2
228,"APD 50",73.8999999999942,-10.8337394675573,85221.05
228,"APD 90",121.350000000006,-50.4150354940978,85268.5
229,"APD 20",38,19.0734849780939,85509.1
229,"APD 50",76.4499999999971,-10.6506340117676,85547.55
229,"APD 90",128.900000000009,-50.262447614273,85600
230,"APD 20",39.5,19.1345201300238,85866.1
230,"APD 50",75,-10.5285637079078,85901.6
230,"APD 90",124.150000000009,-50.0488245825184,85950.75
231,"APD 20",41.5999999999913,18.8293443703743,86202.6
231,"APD 50",75.7999999999884,-11.016844923347,86236.8
231,"APD 90",125.599999999991,-50.6896936777823,86286.6
232,"APD 20",39.1999999999971,17.8527819394959,86577.1
232,"APD 50",72.8999999999942,-11.4440909868563,86610.8
232,"APD 90",120.800000000003,-50.4455530700627,86658.7
233,"APD 20",39.1000000000058,18.8598619463392,86924.45
233,"APD 50",72.75,-10.7421867396625,86958.1
233,"APD 90",120.850000000006,-50.262447614273,87006.2
234,"APD 20",40.1000000000058,18.4326158828299,87277.95
234,"APD 50",73.4000000000087,-11.1389152272068,87311.25
234,"APD 90",125,-50.5371057979576,87362.85
235,"APD 20",37.6999999999971,17.9748522433557,87603.3
235,"APD 50",73.6499999999942,-11.4135734108914,87639.25
235,"APD 90",122.949999999997,-50.5981409498875,87688.55
236,"APD 20",34.3999999999942,17.3645007240567,87955.05
236,"APD 50",66.3000000000029,-11.1694328031718,87986.95
236,"APD 90",117.300000000003,-49.3164027593596,88037.95
237,"APD 20",34.6500000000087,17.7307116356361,88278.65
237,"APD 50",69.9500000000116,-11.047362499312,88313.95
237,"APD 90",120,-49.3469203353245,88364
238,"APD 20",35.5,17.4560534519515,88619.55
238,"APD 50",70.4000000000087,-11.3220206829965,88654.45
238,"APD 90",119.850000000006,-49.652096094974,88703.9
239,"APD 20",33.8499999999913,17.6391589077412,88955.55
239,"APD 50",66.8499999999913,-11.1999503791367,88988.55
239,"APD 90",116.799999999988,-49.682613670939,89038.5
240,"APD 20",36.0500000000029,17.3950183000216,89296.2
240,"APD 50",70.25,-11.1389152272068,89330.4
240,"APD 90",121.099999999991,-49.2553676074297,89381.25
241,"APD 20",35.3000000000029,18.3715807309,89630.65
