"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
21,"APD 50",80.5,-9.21630815599885,11264.95
21,"APD 70",102.299999999999,-25.1464831806061,11286.75
21,"APD 90",132.4,-40.8935527451605,11316.85
22,"APD 10",25.9499999999989,20.3857412192292,11882.35
22,"APD 30",54.3999999999996,4.94384742142985,11910.8
22,"APD 50",77,-10.4370112230186,11933.4
22,"APD 70",97.8499999999985,-25.878905020818,11954.25
22,"APD 90",125.9,-41.1376933585644,11982.3
23,"APD 10",28.2999999999993,23.6816395001825,12493.75
23,"APD 30",60.5499999999993,7.50732386217125,12526
23,"APD 50",84.2000000000007,-8.91113238924392,12549.65
23,"APD 70",104.950000000001,-25.0244128739042,12570.4
23,"APD 90",133.25,-41.3207988186174,12598.7
24,"APD 10",35.7999999999993,24.1699207269904,13469.75
24,"APD 30",76.7999999999993,7.62939416887322,13510.75
24,"APD 50",104.799999999999,-9.09423784929688,13538.75
24,"APD 70",129.5,-25.634764407414,13563.45
24,"APD 90",160.200000000001,-42.2363261188822,13594.15
25,"APD 10",32.1000000000004,23.3154285800766,14073.4
25,"APD 30",67.3999999999996,6.83593717531041,14108.7
25,"APD 50",92.4499999999989,-9.76562453615772,14133.75
25,"APD 70",116,-26.3671862476259,14157.3
25,"APD 90",147.4,-42.907712805743,14188.7
26,"APD 10",27.0500000000011,21.2402333661431,14583.3
26,"APD 30",59.3000000000011,5.37109349488675,14615.55
26,"APD 50",82.8000000000011,-10.4370112230186,14639.05
26,"APD 70",105.150000000001,-26.2451159409239,14661.4
26,"APD 90",135.200000000001,-42.1142558121802,14691.45
27,"APD 10",26.9499999999989,21.362303672845,15106.75
27,"APD 30",58.6499999999996,5.55419895493971,15138.45
27,"APD 50",82.3999999999996,-10.2539057629656,15162.2
27,"APD 70",105.199999999999,-26.0009753275199,15185
27,"APD 90",135,-41.8090800454253,15214.8
28,"APD 10",26.6000000000004,19.0429678455076,15872.85
28,"APD 30",55.3000000000011,3.90624981446309,15901.55
28,"APD 50",77.25,-11.2304682165814,15923.5
28,"APD 70",99.8500000000004,-26.3671862476259,15946.1
28,"APD 90",129.800000000001,-41.5039042786703,15976.05
29,"APD 10",29,22.7661121999177,16527.8
