"Sweep (n)","Negative dV/dt max x (ms)","Negative dV/dt max y (V/s)"
194,191.050000000003,-4.27246063484436
195,129.050000000003,-4.8828121541078
196,193.549999999988,-4.27246063608784
197,137.199999999997,-4.8828121541078
198,159.849999999991,-4.27246063484435
199,222.550000000003,-4.27246063484432
200,214.400000000009,-4.8828121541078
201,45.7000000000116,-4.27246063484446
202,234.5,-3.66210911664666
203,243.200000000012,-4.27246063484432
204,161.600000000006,-5.49316367337127
205,203.800000000003,-4.27246063484435
206,228.900000000009,-4.8828121541078
207,206,-3.66210911664667
208,225.900000000009,-4.27246063484439
209,193.199999999997,-3.66210911664668
210,267.349999999991,-4.27246063608777
211,245.549999999988,-4.27246063608777
212,238.949999999997,-4.88281215410787
213,227.199999999997,-4.27246063608777
214,194.400000000009,-4.27246063484434
215,132.700000000012,-4.8828121541078
216,208.949999999997,-4.27246063484439
217,207.150000000009,-5.49316367337127
218,163.800000000003,-4.27246063484436
219,220.600000000006,-4.27246063484432
220,172.100000000006,-4.27246063484436
221,63.3500000000058,-4.27246063484432
222,197,-4.27246063484432
223,294.700000000012,-6.10351519263489
224,139.800000000003,-4.27246063484439
225,1299.54999999999,-7.32421823329332
226,140.350000000006,-4.88281215410787
227,39.1500000000087,-6.7138667118985
228,58,-4.27246063608791
229,199.549999999988,-4.27246063484436
230,305.399999999994,-4.88281215552888
231,193.199999999997,-4.27246063608784
232,224.200000000012,-4.27246063484434
233,259.099999999991,-5.49316367497006
234,186.650000000009,-4.8828121541078
235,264,-5.49316367496999
236,272.800000000003,-4.88281215410794
237,224.25,-4.88281215552888
238,192.349999999991,-4.27246063608777
239,219.399999999994,-4.27246063608777
240,211.049999999988,-4.27246063608781
241,140.849999999991,-4.88281215552888
242,204.649999999994,-3.66210911664668
243,218.449999999997,-4.27246063608777
244,145,-4.27246063484432
245,212.049999999988,-4.27246063608777
246,166.5,-4.88281215410783
247,216.550000000003,-4.27246063484439
248,202.899999999994,-4.27246063608781
249,272.599999999991,-4.8828121541078
250,244.299999999988,-4.27246063608791
251,214.350000000006,-4.27246063484436
252,318,-5.49316367337127
253,37.7000000000116,-4.8828121541078
254,227.599999999991,-4.27246063608791
255,201.399999999994,-4.27246063484434
256,191,-4.27246063484434
257,191.199999999997,-4.27246063608779
258,220.649999999994,-4.88281215552895
259,5.80000000000291,-4.8828121541078
260,225,-4.27246063484432
261,171.149999999994,-4.88281215552892
262,115.049999999988,-4.27246063608791
263,187.349999999991,-4.2724606360878
264,186.150000000009,-4.27246063484436
265,171.600000000006,-4.8828121541078
266,214.949999999997,-4.27246063608777
267,186.199999999997,-4.2724606360878
268,3,-4.88281215552888
269,188.449999999997,-4.27246063608781
270,229.899999999994,-4.27246063484446
271,207.600000000006,-4.88281215410783
272,238.600000000006,-4.88281215410787
273,221.099999999991,-4.27246063608777
274,203.75,-4.88281215410783
275,282.049999999988,-5.49316367496999
276,201.699999999997,-4.88281215410787
277,244.599999999991,-4.27246063484432
278,193.299999999988,-4.27246063608777
279,198.699999999997,-4.88281215410781
280,265.199999999997,-4.8828121541078
281,291.299999999988,-4.27246063608777
282,290.550000000003,-4.8828121541078
283,133.050000000003,-4.27246063484439
284,254.649999999994,-4.27246063484461
285,257.449999999997,-4.27246063608777
286,156.199999999997,-4.27246063608777
287,195.399999999994,-4.2724606360878
288,196.950000000012,-4.88281215410787
289,198.449999999997,-4.88281215410782
290,210.149999999994,-4.27246063608779
291,204.299999999988,-4.27246063608777
292,200.449999999997,-4.27246063608791
293,233.399999999994,-4.27246063484432
294,291.850000000006,-4.27246063484461
295,209.149999999994,-4.8828121541078
296,195.149999999994,-4.27246063608777
297,217,-4.27246063608777
298,168.5,-4.27246063484434
299,167.899999999994,-4.27246063608781
300,227.050000000003,-5.49316367337127
301,188,-4.27246063484436
302,205.299999999988,-4.2724606360878
303,186.75,-4.88281215410781
304,113.550000000003,-4.27246063484439
305,213.799999999988,-4.88281215552888
306,22.5,-4.8828121541078
307,232.100000000006,-4.88281215410794
308,217.799999999988,-4.88281215552902
309,245.75,-4.27246063608791
310,290.699999999997,-4.27246063608777
311,184.599999999991,-4.27246063608781
312,222.25,-4.8828121541078
313,283.850000000006,-4.27246063484432
314,187.949999999997,-4.27246063484439
315,68.1999999999971,-4.27246063608777
316,194.699999999997,-4.88281215410781
317,167.75,-5.49316367496999
318,188.800000000003,-4.88281215410783
319,148.099999999991,-4.8828121541078
320,200.449999999997,-4.27246063608781
321,218.449999999997,-4.27246063484439
322,303.699999999997,-4.27246063608777
323,161.349999999991,-4.27246063608777
324,140.75,-4.27246063608777
325,62.6000000000058,-4.8828121541078
326,219.649999999994,-4.27246063484432
327,301.949999999997,-4.27246063608777
328,201.050000000003,-4.8828121541078
329,147.75,-4.8828121541078
330,223.399999999994,-4.8828121541078
331,253.799999999988,-4.27246063608777
332,213.049999999988,-4.27246063608791
333,186.75,-4.27246063484434
334,176.050000000003,-4.27246063484436
335,213.799999999988,-4.27246063608777
336,203.149999999994,-4.88281215410781
337,292.25,-4.27246063608777
338,213.599999999991,-4.27246063608779
339,250,-4.27246063484446
340,220.75,-4.88281215410794
341,208.199999999997,-4.88281215410783
342,264.25,-4.88281215552888
343,199.149999999994,-6.10351519263478
344,202.099999999991,-4.27246063608781
345,253.400000000009,-4.27246063484461
346,189.900000000009,-4.88281215410783
347,213.349999999991,-4.88281215552892
348,237.399999999994,-4.88281215552888
349,204,-4.27246063484436
350,227.350000000006,-4.8828121541078
351,150.75,-3.66210911664666
352,192.5,-4.88281215410783
353,161.650000000009,-4.27246063484439
354,249.300000000003,-4.88281215410794
355,133.149999999994,-4.88281215552888
356,131.699999999997,-4.27246063608777
357,162.75,-4.27246063484432
358,307.850000000006,-6.71386671189822
359,237.600000000006,-4.27246063484439
360,282.900000000009,-5.49316367337127
361,230.949999999997,-4.8828121541078
362,21.9499999999971,-5.49316367337127
363,215.150000000009,-5.49316367337134
364,259,-4.27246063608777
365,168.599999999991,-4.88281215552891
366,162.75,-4.88281215552888
367,4.04999999998836,-4.27246063608777
368,246,-4.27246063608777
369,255.200000000012,-4.27246063608791
370,199.850000000006,-4.27246063360091
371,218.199999999983,-4.27246063608777
372,250.100000000006,-4.88281215552902
373,185.899999999994,-4.27246063608777
374,154.299999999988,-4.27246063608779
375,195.799999999988,-4.27246063608779
376,139.25,-4.27246063608777
377,142.549999999988,-5.49316367496999
378,209.899999999994,-4.2724606360878
379,201.25,-4.88281215552892
380,86.5999999999767,-4.88281215552888
381,140.899999999994,-4.27246063608784
382,238.649999999994,-4.88281215552888
383,212.450000000012,-4.27246063608781
384,197.350000000006,-4.27246063360089
385,225.950000000012,-5.49316367496992
386,153.600000000006,-4.27246063608791
387,173,-4.27246063608784
388,215.200000000012,-4.88281215552895
389,179.699999999983,-4.27246063608779
390,203.25,-5.49316367177259
391,217.850000000006,-4.88281215552888
392,188.850000000006,-4.27246063608779
393,255.299999999988,-4.27246063608777
394,164.599999999977,-4.27246063608777
395,277.75,-4.88281215552888
396,196.400000000023,-4.88281215268673
397,134.5,-4.27246063360087
398,204.049999999988,-4.27246063608784
399,219.899999999994,-4.27246063608784
400,198.700000000012,-4.88281215268678
401,167.200000000012,-4.27246063360089
402,189.600000000006,-4.27246063360094
403,201.400000000023,-4.88281215268675
404,202.699999999983,-4.27246063608777
405,208.5,-4.88281215268673
406,192.150000000023,-4.88281215268671
407,290.25,-4.27246063608777
408,181.399999999994,-4.27246063360087
409,172.5,-4.27246063608779
410,171.149999999994,-4.27246063608781
411,201.049999999988,-4.27246063608779
412,183.949999999983,-4.2724606360878
413,213.75,-4.27246063608784
414,190.649999999994,-4.27246063608779
415,144.449999999983,-4.27246063608777
416,208.100000000006,-5.49316367177259
417,195.149999999994,-4.27246063608779
418,199.199999999983,-4.88281215552892
419,319.550000000017,-4.88281215268671
420,267.350000000006,-4.88281215552888
421,180.949999999983,-4.27246063608781
422,211,-4.88281215552902
423,303,-4.88281215552917
424,228.5,-6.10351519085839
425,22.8999999999942,-4.88281215552888
426,69.0500000000175,-4.27246063360087
427,223.5,-6.1035151944111
428,30.8999999999942,-5.49316367496999
429,243.450000000012,-4.27246063608777
430,250.549999999988,-5.49316367496999
431,319,-6.1035151944111
432,176.449999999983,-4.8828121555289
433,146.25,-4.27246063608784
434,190.950000000012,-6.10351519085842
435,233.200000000012,-4.88281215552888
436,191.049999999988,-4.27246063608777
437,212.850000000006,-4.88281215552895
438,272.200000000012,-4.27246063608791
439,298.149999999994,-4.88281215552888
440,199.649999999994,-4.27246063608781
441,213.350000000006,-4.27246063360089
442,202.800000000017,-4.88281215268671
443,238.399999999994,-4.88281215552888
444,170,-4.8828121555289
445,202.850000000006,-4.27246063608779
446,156.649999999994,-3.6621091166467
447,152.75,-4.27246063608777
448,189.599999999977,-4.27246063608784
449,334,-4.27246063608777
450,220.299999999988,-4.8828121555289
451,78,-4.27246063608791
452,188.550000000017,-4.88281215268678
453,183,-4.88281215268674
454,102.5,-4.27246063608777
455,176.200000000012,-4.27246063608781
456,211.600000000006,-4.27246063608777
457,185.349999999977,-3.66210911664668
458,187.399999999994,-4.27246063608779
459,207.5,-4.27246063608784
460,183.299999999988,-4.27246063608781
461,157.049999999988,-4.27246063608781
462,195.200000000012,-4.27246063608779
463,192.449999999983,-4.27246063608779
464,151.200000000012,-4.27246063360087
465,207.350000000006,-4.88281215268678
466,145.599999999977,-4.88281215552888
467,161.700000000012,-3.66210911664673
468,175.699999999983,-4.27246063608779
469,172.799999999988,-4.27246063608781
470,229,-4.27246063608777
471,221.850000000006,-5.49316367497006
472,205.5,-4.27246063608784
473,202.899999999994,-4.27246063608777
474,233.850000000006,-4.88281215552888
475,180.199999999983,-4.27246063608784
476,272.599999999977,-4.88281215552888
477,248.449999999983,-4.88281215552888
478,137.899999999994,-5.49316367496999
479,218.299999999988,-4.88281215552891
480,205.350000000006,-4.27246063608781
481,256.299999999988,-4.27246063608777
482,166.450000000012,-4.27246063608781
483,212.049999999988,-4.27246063608779
484,214.5,-4.27246063608777
485,227,-4.27246063608777
486,266.799999999988,-4.88281215552888
487,219.949999999983,-4.27246063608784
488,276.699999999983,-4.88281215552888
489,223.649999999994,-5.49316367177255
490,241.299999999988,-4.88281215552902
491,189.5,-4.88281215552891
492,169.350000000006,-4.27246063608781
493,271.399999999994,-4.88281215268671
494,215.75,-4.27246063608781
495,225.699999999983,-4.27246063608784
496,190.75,-3.6621091166467
497,188.75,-4.8828121555289
498,179.799999999988,-4.27246063608777
499,217.25,-4.27246063608777
500,272.650000000023,-4.88281215268671
501,187.75,-4.8828121555289
502,205.350000000006,-4.88281215268671
503,48.6000000000058,-4.27246063608777
504,215.299999999988,-4.88281215552892
505,36.9499999999825,-4.27246063608777
506,190.049999999988,-4.27246063608779
507,231.100000000006,-4.88281215552891
508,197.5,-4.8828121555289
509,278.850000000006,-4.88281215552888
510,215.099999999977,-4.27246063608777
511,192.600000000006,-4.27246063608779
512,103.449999999983,-4.27246063608777
513,207.5,-4.88281215268673
514,289.649999999994,-5.49316367496999
515,54.7999999999884,-4.27246063608777
516,227.850000000006,-4.27246063608777
517,241.949999999983,-4.88281215552888
518,198.449999999983,-4.88281215552888
519,190.899999999994,-3.66210911664673
520,30.2999999999884,-3.66210911664695
521,216.100000000006,-4.27246063608781
522,255.199999999983,-5.49316367496999
523,251.400000000023,-4.27246063360101
524,58.7000000000116,-4.88281215268699
525,206.25,-4.27246063608781
526,156.949999999983,-4.88281215552888
527,204.649999999994,-3.66210911664673
528,185.100000000006,-4.88281215552888
529,80.1000000000058,-4.88281215268671
530,231.699999999983,-4.27246063608781
531,45.4500000000116,-4.27246063608777
532,280.950000000012,-4.27246063360087
533,218.5,-4.27246063360091
534,220.75,-4.27246063608781
535,254.100000000006,-4.88281215552888
536,180.699999999983,-4.27246063608781
537,216.449999999983,-4.27246063608777
538,206.599999999977,-4.27246063608779
539,221.75,-4.27246063360087
540,211.599999999977,-4.27246063608779
541,177.700000000012,-4.88281215268685
542,184.75,-4.27246063608784
543,355.050000000017,-4.88281215268671
544,269.949999999983,-4.27246063608777
545,225.699999999983,-4.2724606360878
546,218.75,-4.8828121555289
547,190.149999999994,-4.88281215552895
548,204.949999999983,-4.27246063608779
549,287.850000000006,-4.27246063608777
550,310.949999999983,-4.27246063608791
551,253.450000000012,-4.88281215268671
552,27.6000000000058,-4.88281215552874
553,194,-4.2724606360878
554,291.850000000006,-4.27246063608791
555,220.549999999988,-4.27246063608781
556,208.300000000017,-4.27246063360094
557,265.850000000006,-4.88281215552902
558,285.200000000012,-5.49316367177255
559,235.399999999994,-4.88281215552888
560,223.200000000012,-4.27246063608781
561,236.099999999977,-4.88281215552888
562,189.700000000012,-4.88281215268671
563,227.599999999977,-4.27246063608779
564,258.600000000006,-4.88281215268674
565,226.450000000012,-4.2724606360878
566,253.549999999988,-4.27246063608784
567,267.350000000006,-4.88281215268671
568,197.899999999994,-4.27246063608777
569,227.549999999988,-4.27246063608784
570,192.199999999983,-4.88281215552888
571,263.399999999994,-4.8828121555289
572,246.149999999994,-4.27246063608781
573,206.549999999988,-4.27246063608777
574,280.049999999988,-4.88281215552888
575,277.850000000006,-4.88281215552902
576,259.75,-4.88281215552888
577,230.5,-4.88281215552892
578,173.649999999994,-4.88281215268671
579,200.799999999988,-4.88281215552888
580,250.599999999977,-5.49316367497001
581,229.600000000006,-4.27246063608791
582,257.599999999977,-4.27246063608784
583,347.350000000006,-4.88281215268671
584,245.050000000017,-4.88281215268673
585,236.25,-4.88281215268675
586,264.25,-4.88281215268678
587,252.600000000006,-4.27246063608777
588,20.8999999999942,-4.88281215268671
589,48.6499999999942,-4.27246063608777
590,218.399999999994,-4.27246063608784
591,127.700000000012,-4.27246063608777
592,283.5,-4.27246063608777
593,260,-4.27246063608777
594,241.200000000012,-4.88281215552892
595,137,-4.27246063608777
596,263.399999999994,-4.27246063360087
597,3.79999999998836,-5.49316367496999
598,212.5,-4.27246063360089
599,114.700000000012,-4.88281215268671
600,190.299999999988,-5.49316367496999
601,287.75,-4.27246063608777
602,230.899999999994,-4.27246063608779
603,268,-4.88281215552888
604,297.149999999994,-4.27246063608779
605,257.800000000017,-4.88281215268671
606,247.299999999988,-4.27246063608779
607,190.850000000006,-4.27246063608777
608,114.200000000012,-4.27246063608777
609,266.899999999994,-4.27246063608791
610,18.8500000000058,-4.27246063360087
611,245.299999999988,-4.27246063608781
612,251.199999999983,-4.88281215552891
613,209,-4.88281215552892
614,222.049999999988,-4.88281215552891
615,224.549999999988,-4.27246063608777
616,218.75,-5.49316367177258
617,214.100000000006,-4.27246063608777
618,230.049999999988,-4.27246063608779
619,210.049999999988,-4.27246063608784
620,245.100000000006,-4.27246063608781
621,57,-4.27246063608777
622,222.899999999994,-5.49316367177259
623,252.5,-4.88281215552892
624,253.649999999994,-4.88281215552888
625,336.599999999977,-4.27246063608791
626,240.199999999983,-4.2724606360878
627,266.75,-4.27246063608779
628,273.450000000012,-4.27246063360094
629,363.449999999983,-4.27246063608791
630,256.25,-4.27246063608781
631,281.899999999994,-5.49316367496999
632,293.649999999994,-4.27246063608777
633,219.549999999988,-4.88281215552895
634,268.049999999988,-4.27246063608777
635,295.899999999994,-4.88281215268671
636,244.349999999977,-4.88281215552891
637,247.600000000006,-4.2724606360878
638,256.900000000023,-4.88281215268675
639,263,-4.27246063608779
640,206,-4.27246063360087
641,269.199999999983,-4.88281215552895
642,255.649999999994,-4.27246063608779
643,58.75,-4.27246063360116
644,257.449999999983,-4.27246063608779
645,230.600000000006,-4.27246063608781
646,217.850000000006,-4.27246063608777
647,358.700000000012,-4.27246063608791
648,408.850000000006,-4.88281215268671
649,342.899999999994,-4.88281215552902
650,202.699999999983,-4.27246063608779
651,398.850000000006,-4.27246063608777
652,57,-4.27246063608777
653,6.34999999997672,-4.27246063608777
654,122.700000000012,-4.88281215552902
655,214.799999999988,-4.27246063608777
656,283.549999999988,-4.88281215552888
657,205.299999999988,-5.49316367497013
658,277.150000000023,-4.88281215268675
659,97.6999999999825,-4.27246063608777
660,269.75,-4.27246063608781
661,261.299999999988,-4.27246063608784
662,411.149999999994,-4.27246063608777
663,271.199999999983,-4.27246063608781
664,232.100000000006,-4.27246063608781
665,295.850000000006,-4.88281215552895
666,28.8500000000058,-4.88281215268671
667,86,-4.27246063608777
668,329.449999999983,-4.27246063608777
669,290.75,-4.27246063608781
670,240.350000000006,-4.88281215552895
671,302,-4.88281215552917
672,76.4499999999825,-4.27246063608777
673,240.25,-4.27246063608777
674,321.800000000017,-4.27246063360087
675,282.100000000006,-7.32421822903007
676,369.649999999994,-7.32421823329361
677,37.1999999999825,-5.49316367496999
678,46.3000000000175,-6.10351519085839
679,283.299999999988,-9.15527279161665
680,319.25,-7.32421822903007
681,267.649999999994,-4.88281215552888
682,199.299999999988,-4.88281215552888
683,75.2000000000116,-4.27246063360087
684,309.800000000017,-4.88281215268671
685,216.150000000023,-4.27246063360089
686,248.399999999994,-4.27246063608781
687,244.899999999994,-4.27246063360091
688,284.049999999988,-4.27246063608777
689,289.399999999994,-4.27246063608779
690,230.799999999988,-4.27246063608777
691,285.349999999977,-4.27246063608779
692,263,-4.88281215552888
693,146.350000000006,-4.27246063608777
694,233.649999999994,-4.88281215552891
695,223.149999999994,-4.27246063608791
696,318.099999999977,-4.27246063608777
697,286.75,-4.88281215552888
698,261.75,-4.27246063608781
699,60.1000000000058,-4.88281215552902
700,295.549999999988,-4.27246063608791
701,255.850000000006,-4.27246063608784
702,330.149999999994,-4.88281215552888
703,74.6999999999825,-4.88281215552888
704,245.950000000012,-4.8828121555289
705,248.449999999983,-4.27246063608779
706,227.549999999988,-4.2724606360878
707,239.5,-4.88281215552895
708,263.099999999977,-4.88281215552892
709,220.349999999977,-4.27246063608779
710,160.449999999983,-4.27246063608777
711,282.600000000006,-4.27246063608777
712,8.39999999999418,-5.49316367496999
713,227.049999999988,-4.88281215552888
714,233.199999999983,-4.88281215552888
715,177.100000000006,-4.88281215552888
716,289.25,-4.88281215552888
717,124.850000000006,-4.88281215552888
718,297.75,-4.27246063608784
719,321.299999999988,-4.88281215552902
720,234.75,-4.88281215268673
721,241.75,-4.27246063608777
722,306.75,-5.49316367177255
723,220.899999999994,-4.2724606336009
724,264.700000000012,-4.8828121555289
725,250.600000000006,-4.88281215552888
726,225.850000000006,-4.27246063608777
727,256.049999999988,-4.88281215552888
728,370.25,-4.88281215268671
729,261.899999999994,-4.27246063608779
730,279.25,-4.27246063608777
731,51.7000000000116,-4.88281215268671
732,329.550000000017,-5.49316367177269
733,242.649999999965,-4.27246063608777
734,245.550000000047,-4.88281214984454
735,175.799999999988,-4.88281215552888
736,218.149999999965,-4.27246063608779
737,258.400000000023,-4.27246063608784
738,256.900000000023,-4.27246063608777
739,242.799999999988,-4.27246063608779
740,229.200000000012,-4.27246063608779
741,250.200000000012,-4.8828121555289
742,257.549999999988,-4.88281215552888
743,276.099999999977,-4.88281215552892
744,260.150000000023,-4.27246063111401
745,263.850000000035,-4.2724606360878
746,240.25,-4.27246063608784
747,238.450000000012,-4.27246063608777
748,253.25,-4.27246063608781
749,279.700000000012,-4.88281215552888
750,317.899999999965,-4.27246063608784
751,311.049999999988,-3.6621091166468
752,232.350000000035,-4.27246063608784
753,226.5,-4.8828121555289
754,80.1999999999534,-4.27246063608777
755,239.400000000023,-4.88281214984454
756,242.399999999965,-4.88281215552892
757,297.699999999953,-4.88281215552888
758,211.349999999977,-4.27246063608777
759,380.950000000012,-4.27246063608806
760,239.449999999953,-4.27246063608777
761,215.150000000023,-4.27246063608777
762,310,-4.88281215552888
763,258.25,-4.27246063608784
764,270,-4.27246063608784
765,225.200000000012,-4.8828121555289
766,243.150000000023,-4.27246063608779
767,191.100000000035,-4.27246063608777
768,253.650000000023,-4.88281215552892
769,246.75,-4.27246063608781
770,193.450000000012,-4.27246063608777
771,243,-4.27246063608781
772,299.299999999988,-4.88281215552917
773,255.5,-3.66210911664673
774,204.450000000012,-4.27246063608781
775,192.700000000012,-4.88281214984454
776,259.900000000023,-4.88281215552888
777,257.549999999988,-4.8828121555289
778,211.450000000012,-4.27246063608777
779,254.5,-4.88281214984454
780,221.700000000012,-4.27246063608779
781,251.849999999977,-4.88281215552888
782,230.099999999977,-4.27246063608784
783,193.75,-4.88281214984454
784,249.350000000035,-4.88281214984454
785,180.549999999988,-4.2724606360878
786,195.599999999977,-4.27246063608784
787,277.550000000047,-4.88281214984454
788,226.399999999965,-4.27246063608779
789,217.699999999953,-4.2724606360878
790,233.25,-4.88281215552888
791,192.349999999977,-4.27246063608779
792,231.849999999977,-4.2724606360878
793,170.400000000023,-4.27246063608784
794,227.650000000023,-4.27246063608784
795,239.899999999965,-4.27246063608779
796,344.049999999988,-3.6621091166468
797,164.600000000035,-4.88281214984454
798,116.099999999977,-4.88281215552888
799,239.700000000012,-3.6621091166468
800,248.5,-4.27246063111397
801,317.25,-4.27246063608777
802,226.049999999988,-4.88281215552888
803,242.049999999988,-3.6621091166468
804,188.149999999965,-4.2724606360878
805,194.049999999988,-4.27246063608784
