"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
119,240.2,0.999999930150807
119,240.6,0.999999930150807
119,241.4,0.999999930150807
119,245,0.999999930150807
119,245.5,0.999999930150807
119,246.4,0.999999930150807
119,246.8,0.999999930150807
119,247.5,0.999999930150807
119,248.7,0.999999930150807
119,249.5,0.999999930150807
119,249.7,0.999999930150807
119,250,0.999999930150807
119,250.4,0.999999930150807
119,253.1,0.999999930150807
119,254.3,0.999999930150807
119,255.2,0.999999930150807
120,17.2,0.999999930150807
120,17.4,0.999999930150807
120,17.6,0.999999930150807
120,18,0.999999930150807
120,18.2,0.999999930150807
120,18.4,0.999999930150807
120,18.5,0.999999930150807
120,19.3,0.999999930150807
120,19.5,0.999999930150807
120,19.9,0.999999930150807
120,21.4,0.999999930150807
120,32,0.999999930150807
120,40.7,0.999999930150807
120,43.7,0.999999930150807
120,102.6,0.999999930150807
120,148.7,0.999999930150807
120,158.7,0.999999930150807
120,159.7,0.999999930150807
120,163.3,0.999999930150807
120,164.8,0.999999930150807
120,165.7,0.999999930150807
120,166.2,0.999999930150807
120,166.7,0.999999930150807
120,169.1,0.999999930150807
120,170.6,0.999999930150807
120,171.1,0.999999930150807
120,171.8,0.999999930150807
120,174.3,0.999999930150807
120,175.4,0.999999930150807
120,175.8,0.999999930150807
120,176.9,0.999999930150807
120,178.3,0.999999930150807
120,179.1,0.999999930150807
120,179.9,0.999999930150807
120,188.9,0.999999930150807
120,190.8,0.999999930150807
120,191.5,0.999999930150807
120,192.7,0.999999930150807
120,193.3,0.999999930150807
120,193.7,0.999999930150807
120,194.5,0.999999930150807
120,195.3,0.999999930150807
120,195.5,0.999999930150807
120,195.9,0.999999930150807
120,196.3,0.999999930150807
120,197.1,0.999999930150807
120,197.8,0.999999930150807
120,199.3,0.999999930150807
120,200.6,0.999999930150807
120,202.1,0.999999930150807
120,202.9,0.999999930150807
120,203.3,0.999999930150807
120,203.9,0.999999930150807
120,204.3,0.999999930150807
120,207.3,0.999999930150807
120,207.7,0.999999930150807
120,209.1,0.999999930150807
120,210.4,0.999999930150807
120,210.6,0.999999930150807
120,213.1,0.999999930150807
120,213.5,0.999999930150807
120,213.9,0.999999930150807
120,215.4,0.999999930150807
120,215.7,0.999999930150807
120,216.2,0.999999930150807
120,216.9,0.999999930150807
120,217.4,0.999999930150807
120,217.7,0.999999930150807
120,218,0.999999930150807
120,218.3,0.999999930150807
120,218.7,0.999999930150807
120,219,0.999999930150807
120,221.2,0.999999930150807
120,221.9,0.999999930150807
120,222.7,0.999999930150807
120,223,0.999999930150807
120,223.9,0.999999930150807
120,224.2,0.999999930150807
120,224.9,0.999999930150807
120,227.1,0.999999930150807
120,227.5,0.999999930150807
120,227.8,0.999999930150807
120,230.3,0.999999930150807
120,231.1,0.999999930150807
120,231.5,0.999999930150807
120,233.3,0.999999930150807
120,235.9,0.999999930150807
120,239.2,0.999999930150807
120,239.9,0.999999930150807
120,240.2,0.999999930150807
120,241.1,0.999999930150807
120,241.4,0.999999930150807
120,242.5,0.999999930150807
120,242.9,0.999999930150807
120,243.5,0.999999930150807
120,243.9,0.999999930150807
120,244.4,0.999999930150807
120,248,0.999999930150807
120,251.6,0.999999930150807
120,252.1,0.999999930150807
120,252.7,0.999999930150807
120,254.3,0.999999930150807
120,255.3,0.999999930150807
120,255.6,0.999999930150807
121,17.2,0.999999930150807
121,17.6,0.999999930150807
121,18.7,0.999999930150807
121,18.9,0.999999930150807
121,19.7,0.999999930150807
121,19.9,0.999999930150807
121,20,0.999999930150807
121,20.2,0.999999930150807
121,24.3,0.999999930150807
121,28.4,0.999999930150807
121,146.9,0.999999930150807
121,156.4,0.999999930150807
121,163.8,0.999999930150807
121,164.5,0.999999930150807
121,166.2,0.999999930150807
121,166.7,0.999999930150807
121,168.1,0.999999930150807
121,170.3,0.999999930150807
121,170.6,0.999999930150807
121,171.8,0.999999930150807
121,172.5,0.999999930150807
121,172.8,0.999999930150807
121,173.3,0.999999930150807
121,176.9,0.999999930150807
121,178.8,0.999999930150807
121,183.6,0.999999930150807
121,187.5,0.999999930150807
121,187.8,0.999999930150807
121,188.2,0.999999930150807
121,189.4,0.999999930150807
121,189.7,0.999999930150807
121,190.8,0.999999930150807
121,191.9,0.999999930150807
121,192,0.999999930150807
121,192.9,0.999999930150807
121,193.4,0.999999930150807
121,193.8,0.999999930150807
121,194,0.999999930150807
121,194.5,0.999999930150807
121,195,0.999999930150807
121,195.2,0.999999930150807
121,195.9,0.999999930150807
121,196.4,0.999999930150807
121,196.8,0.999999930150807
121,197.1,0.999999930150807
121,197.8,0.999999930150807
121,198.1,0.999999930150807
121,199.1,0.999999930150807
121,199.3,0.999999930150807
121,199.6,0.999999930150807
121,203.4,0.999999930150807
121,203.8,0.999999930150807
121,204.8,0.999999930150807
121,206.9,0.999999930150807
121,217.9,0.999999930150807
121,238.7,0.999999930150807
121,239.4,0.999999930150807
121,240.6,0.999999930150807
121,241.4,0.999999930150807
121,241.6,0.999999930150807
121,242.4,0.999999930150807
121,243.5,0.999999930150807
121,246.5,0.999999930150807
121,246.8,0.999999930150807
121,249,0.999999930150807
121,252.2,0.999999930150807
121,254.2,0.999999930150807
121,254.7,0.999999930150807
121,255.2,0.999999930150807
