"Sweep (n)","Peak x (s)","Peak y (mV)"
89,127.650000000001,39.7949199848427
90,164.25,40.4052715183526
91,114.900000000001,39.9169902915447
92,103.799999999999,42.6025370389881
93,111.150000000001,39.1845684513329
94,137.800000000003,39.5507793714388
95,134.899999999998,40.7714824384585
96,131,37.7807599242602
97,126.900000000001,40.7714824384585
98,117.150000000001,42.4804667322861
99,129.900000000001,37.9638653843132
100,115.299999999999,40.0390605982467
101,495.849999999999,43.2739237258489
102,123.650000000001,45.1660134797295
103,130.25,44.7387674062726
104,125.450000000001,43.8842752593588
105,121.349999999999,41.8090800454253
106,156.099999999999,39.7949199848427
107,116.25,41.1376933585644
108,381.599999999999,43.2739237258489
109,137.200000000004,43.2739237258489
110,122.850000000006,41.5649394320213
111,145.700000000004,38.2690411510681
112,149.199999999997,35.9497053237306
113,527.800000000003,40.3442363650016
114,126.050000000003,38.8793926845779
115,61.4000000000015,40.8935527451605
116,634.300000000003,43.2128885724979
117,117.349999999999,44.9829080196765
118,170.449999999997,37.4755841575053
119,139.5,41.6259745853723
120,128.75,44.5556619462196
121,110.649999999994,43.6401346459548
122,132.650000000001,43.2739237258489
123,131.449999999997,41.7480448920743
124,121.050000000003,42.2973612722331
125,105.799999999996,42.4804667322861
126,130.099999999999,41.3207988186174
127,119.25,43.3959940325509
128,131.650000000001,42.5415018856371
129,160.949999999997,38.635252071174
130,120.949999999997,42.2973612722331
131,134.25,41.0156230518624
132,208.450000000004,36.9873029306974
133,188.75,39.9780254448957
134,153.050000000003,40.2221660582996
135,108.449999999997,43.090818265796
136,140.899999999994,41.8701151987762
137,117,42.6025370389881
138,148.800000000003,41.2597636652664
139,118.950000000004,40.7714824384585
140,123.199999999997,43.029783112445
141,135.25,43.7622049526568
142,155.199999999997,41.8701151987762
143,130,42.968747959094
144,133.25,41.9311503521272
145,130.800000000003,43.3349588791999
146,123.599999999999,42.2973612722331
147,128.150000000001,40.2832012116506
148,130.099999999999,41.7480448920743
149,214.75,40.2832012116506
150,132.349999999999,43.2739237258489
151,217.050000000003,40.7104472851075
152,170.5,40.8325175918095
153,118,43.3959940325509
154,135.099999999999,44.4946267928686
155,133.699999999997,42.785642499041
156,125.300000000003,43.4570291859019
157,143.149999999994,41.8090800454253
158,137.949999999997,42.785642499041
159,164,41.3818339719684
160,120.149999999994,43.2128885724979
161,154.5,42.4804667322861
162,313,41.0766582052134
163,162.350000000006,41.0156230518624
164,113.199999999997,44.0673807194117
165,164.300000000003,42.2363261188822
166,139.699999999997,43.7622049526568
167,207.299999999996,41.3818339719684
168,159.199999999997,42.785642499041
169,135.599999999999,43.7011697993058
170,146.25,45.0439431730275
171,127.25,44.0063455660607
172,106.75,43.3349588791999
173,232,42.6635721923391
174,138.049999999996,44.3115213328157
175,140.150000000001,44.3725564861667
176,154.5,44.6777322529216
177,123.349999999999,44.7387674062726
178,150.25,44.1894510261137
179,146.800000000003,43.5790994926038
180,140.349999999999,43.7622049526568
181,157.400000000001,42.785642499041
182,142.900000000001,44.8608377129745
183,107.349999999999,45.2880837864315
184,140.949999999997,42.2363261188822
185,155.950000000004,43.6401346459548
186,138.400000000001,43.2739237258489
187,112.800000000003,43.8232401060078
188,149.099999999999,43.029783112445
189,137.900000000001,44.3115213328157
190,187.800000000003,43.7011697993058
191,114,43.1518534191469
192,111.150000000001,43.7622049526568
193,200.150000000001,40.2221660582996
194,512.550000000003,45.2270486330805
195,163.25,44.4335916395176
196,144.550000000003,45.7153298598883
197,140.799999999996,46.7529274668551
198,124.650000000001,46.4477517001002
199,149.849999999999,46.6308571601531
200,135.150000000001,45.2270486330805
201,124.450000000004,46.997068080259
202,171.5,46.8139626202061
203,321.400000000001,46.1425759333452
204,124.900000000001,45.1049783263785
205,153.900000000009,46.5087868534512
206,119.75,45.7763650132393
207,137.449999999997,46.3256813933982
208,185.550000000003,46.7529274668551
209,141.049999999988,46.6918923135041
210,123.300000000003,45.2270486330805
211,117.200000000012,44.0063455660607
212,141.300000000003,45.5322243998354
213,148.199999999997,45.4101540931334
214,119.349999999991,45.1049783263785
215,121.899999999994,45.7153298598883
216,152.149999999994,45.5322243998354
217,134.800000000003,47.05810323361
218,150.850000000006,47.4853493070669
219,171.5,46.1425759333452
220,121,47.5463844604179
221,117.5,46.8749977735571
222,130.100000000006,46.7529274668551
223,205.049999999988,44.5556619462196
224,95.5499999999884,40.8935527451605
225,497.899999999994,45.4711892464844
226,231,43.5790994926038
227,206.149999999994,44.9218728663255
228,844.449999999997,48.2788063006297
229,136.899999999994,44.6166970995706
230,565.850000000006,47.4853493070669
231,225.399999999994,43.090818265796
232,1134.89999999999,51.330563968179
233,132.5,48.6450172207357
234,141.650000000009,48.3398414539807
235,98.4499999999971,45.8374001665903
236,163,46.9360329269081
237,170.699999999997,46.8139626202061
238,133.949999999997,47.9125953805238
239,797.050000000003,50.6591772813182
240,131.650000000009,48.5839820673847
241,160.25,44.2504861794647
242,124,47.6684547671199
243,575.350000000006,49.1943336008945
244,151.099999999991,49.1332984475435
245,680.600000000006,50.0488257478083
246,112.149999999994,48.2788063006297
247,146.5,46.8749977735571
248,148.75,43.8232401060078
249,256.099999999991,46.5698220068021
250,168.450000000012,45.9594704732923
251,156.849999999991,49.9267554411064
252,143.850000000006,46.6918923135041
253,159.199999999997,44.4946267928686
254,118.100000000006,46.8749977735571
255,129.800000000003,48.6450172207357
256,123.099999999991,48.6450172207357
257,153.149999999994,47.6074196137689
258,147.949999999997,48.2788063006297
259,144.100000000006,49.8657202877554
260,145.449999999997,49.8657202877554
261,533.449999999997,50.5371069746162
262,120.550000000003,45.3491189397824
263,212.900000000009,47.363279000365
264,447.550000000003,43.2128885724979
265,484.800000000003,30.8227524422478
266,1323,43.9453104127098
267,803.5,48.4619117606827
268,94.3499999999913,48.2177711472788
269,280.650000000009,47.8515602271728
270,498.899999999994,46.7529274668551
271,110.350000000006,49.6215796743514
272,109.300000000003,48.3398414539807
273,121.800000000003,45.1660134797295
274,569,45.7153298598883
275,211.100000000006,45.5322243998354
276,150.799999999988,48.6450172207357
277,520.149999999994,50.7812475880202
278,608.75,45.5322243998354
279,776.800000000003,48.5229469140337
280,238,41.5649394320213
281,440.5,45.4101540931334
